candidate_id	canonical_title	normalized_title	form_hint	candidate_source	disambiguation_status	distinct_question_count	distinct_set_count	distinct_year_count	notes
qb_lit_good_old_neon_5c76aa68	Good Old Neon	good old neon	story	quoted_lit_context:4	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_jitney_c6cac6d3	Jitney	jitney	play	author_verb_title:3;typed_title:1	needs_review_common_or_short_title	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_metaphors_cb293ea7	Metaphors	metaphors	poem	quoted_lit_context:4	needs_review_common_or_short_title	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_song_of_the_merchant_kalashnikov_3ead8596	The Song of the Merchant Kalashnikov	the song of the merchant kalashnikov	poem	quoted_lit_context:2;author_verb_title:1;typed_title:1	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_phaedra_f607078d	Phaedra	phaedra	play	typed_title:4;author_verb_title:1	needs_review_common_or_short_title	5	4	2	Generated from quizbowl clue_text only; threshold=4.
qb_lit_spanish_e3d92827	Spanish	spanish	unknown	byline_title:4;author_verb_title:1	needs_review_common_or_short_title	5	4	2	Generated from quizbowl clue_text only; threshold=4.
qb_lit_morning_song_09515863	Morning Song	morning song	poem	quoted_lit_context:4	needs_review_possible_character_or_person	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_sponono_04794da3	Sponono	sponono	play	typed_title:3;quoted_lit_context:1	needs_review_common_or_short_title	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_cenci_c540c957	The Cenci	the cenci	play	author_verb_title:2;typed_title:2	needs_review_common_or_short_title	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_georgics_cec1b1d9	Georgics	georgics	unknown	author_verb_title:4	needs_review_common_or_short_title	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_makar_chudra_d7022856	Makar Chudra	makar chudra	story	quoted_lit_context:4	needs_review_possible_character_or_person	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_geranium_634fe389	The Geranium	the geranium	story	quoted_lit_context:4	needs_review_common_or_short_title	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_red_pony_8aef5bc6	The Red Pony	the red pony	novel	author_verb_title:4	accepted_likely_work	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_travels_4255ab39	Travels	travels	novel	quoted_lit_context:3;byline_title:1	needs_review_common_or_short_title	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_carmen_saeculare_113a3d0c	Carmen Saeculare	carmen saeculare	collection	author_verb_title:3;quoted_lit_context:1	needs_review_possible_character_or_person	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_saint_joan_of_the_stockyards_138c2517	Saint Joan of the Stockyards	saint joan of the stockyards	play	typed_title:3;author_verb_title:1	needs_review_possible_character_or_person	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_forsaken_merman_d713ee75	The Forsaken Merman	the forsaken merman	poem	quoted_lit_context:4	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_catiline_fa78967f	Catiline	catiline	play	typed_title:5;quoted_lit_context:1	needs_review_common_or_short_title	6	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_sandy_5673041a	Sandy	sandy	unknown	quoted_lit_context:5	needs_review_common_or_short_title	5	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_tales_of_a_wayside_inn_2330366f	Tales of a Wayside Inn	tales of a wayside inn	collection	typed_title:3;author_verb_title:1;quoted_lit_context:1	accepted_likely_work	5	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_a_narrow_fellow_in_the_grass_931e97c9	A Narrow Fellow in the Grass	a narrow fellow in the grass	poem	quoted_lit_context:4	accepted_likely_work	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_higher_laws_298cfaa6	Higher Laws	higher laws	unknown	quoted_lit_context:4	needs_review_possible_character_or_person	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_london_pleasures_990fd5d3	London Pleasures	london pleasures	novel	quoted_lit_context:2;author_verb_title:1;typed_title:1	needs_review_possible_character_or_person	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_storm_trooper_7ff39a18	Storm Trooper	storm trooper	novel	quoted_lit_context:4	needs_review_possible_character_or_person	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_gardener_a48fc4b6	The Gardener	the gardener	poem	typed_title:2;author_verb_title:1;quoted_lit_context:1	needs_review_common_or_short_title	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_magician_of_lublin_0a1bb779	The Magician of Lublin	the magician of lublin	story	typed_title:2;author_verb_title:1;quoted_lit_context:1	accepted_likely_work	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_old_bachelor_71280407	The Old Bachelor	the old bachelor	play	author_verb_title:2;quoted_lit_context:2	accepted_likely_work	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_shaughraun_ee00d6d1	The Shaughraun	the shaughraun	novel	quoted_lit_context:4	needs_review_common_or_short_title	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_iphigenia_in_tauris_77a1fff0	Iphigenia in Tauris	iphigenia in tauris	play	typed_title:2;author_verb_title:1;quoted_lit_context:1	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_gone_with_the_wind_97445298	Gone with the Wind	gone with the wind	seeded_literary_work	seed_exact_title_clue_hit:4	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_mary_stuart_75d37e64	Mary Stuart	mary stuart	play	typed_title:3;author_verb_title:1	needs_review_possible_character_or_person	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_salmagundi_913a496a	Salmagundi	salmagundi	story	author_verb_title:3;quoted_lit_context:1	needs_review_common_or_short_title	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_rising_glory_of_america_abc3fe5b	The Rising Glory of America	the rising glory of america	epic	quoted_lit_context:4	accepted_likely_work	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_chick_ed10eb98	Chick	chick	unknown	quoted_lit_context:4	needs_review_common_or_short_title	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_euclid_alone_has_looked_on_beauty_bare_56aaf9c1	Euclid Alone Has Looked On Beauty Bare	euclid alone has looked on beauty bare	poem	quoted_lit_context:4	accepted_likely_work	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_green_shadows_cd38c75c	Green Shadows	green shadows	memoir	typed_title:3;author_verb_title:1	needs_review_possible_character_or_person	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_herr_god_669b118b	Herr God	herr god	poem	quoted_lit_context:4	needs_review_possible_character_or_person	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_zeno_of_elea_e7cd8455	Zeno of Elea	zeno of elea	unknown	quoted_lit_context:4	accepted_likely_work	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_sun_rising_befc52e3	The Sun Rising	the sun rising	poem	quoted_lit_context:5	accepted_likely_work	5	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_a_trivial_comedy_for_serious_people_e48772ad	A Trivial Comedy for Serious People	a trivial comedy for serious people	comedy	quoted_lit_context:4	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_country_husband_b411abf6	The Country Husband	the country husband	novel	quoted_lit_context:4	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_grass_is_singing_36c9ac2b	The Grass is Singing	the grass is singing	ode	author_verb_title:3;quoted_lit_context:1	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_loneliness_of_the_long_distance_runner_3fbce806	The Loneliness of the Long Distance Runner	the loneliness of the long distance runner	unknown	author_verb_title:2;quoted_lit_context:2	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_pearl_15acde39	The Pearl	the pearl	novel	author_verb_title:2;quoted_lit_context:1;typed_title:1	needs_review_common_or_short_title	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_american_pastoral_and_the_human_stain_b8474bf6	American Pastoral and The Human Stain	american pastoral and the human stain	novel	author_verb_title:4	accepted_likely_work	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_captains_courageous_db372b86	Captains Courageous	captains courageous	novel	author_verb_title:2;quoted_lit_context:1;typed_title:1	needs_review_possible_character_or_person	4	4	2	Generated from quizbowl clue_text only; threshold=4.
qb_lit_crimson_hexagon_378d29cf	Crimson Hexagon	crimson hexagon	story	quoted_lit_context:4	needs_review_possible_character_or_person	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_elegy_to_the_memory_of_an_unfortunate_lady_97074cb9	Elegy to the Memory of an Unfortunate Lady	elegy to the memory of an unfortunate lady	elegy	quoted_lit_context:4	accepted_likely_work	4	4	2	Generated from quizbowl clue_text only; threshold=4.
qb_lit_oedipa_maas_8a99cdba	Oedipa Maas	oedipa maas	novel	byline_title:3;typed_title:1	needs_review_possible_character_or_person	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_prince_myshkin_cb909695	Prince Myshkin	prince myshkin	novel	byline_title:2;title_context:2	needs_review_possible_character_or_person	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_reign_of_terror_690cf5d4	Reign of Terror	reign of terror	novel	quoted_lit_context:4	accepted_likely_work	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_crater_d0520d05	The Crater	the crater	novel	author_verb_title:2;typed_title:2	needs_review_common_or_short_title	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_fall_and_the_stranger_d4b0f764	The Fall and The Stranger	the fall and the stranger	novel	author_verb_title:3;typed_title:1	accepted_likely_work	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_gods_are_athirst_d2570e55	The Gods Are Athirst	the gods are athirst	novel	author_verb_title:2;typed_title:2	accepted_likely_work	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_prague_cemetery_99641fb9	The Prague Cemetery	the prague cemetery	novel	author_verb_title:4	accepted_likely_work	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_suppliants_356550dc	The Suppliants	the suppliants	play	author_verb_title:2;quoted_lit_context:1;typed_title:1	needs_review_common_or_short_title	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_valperga_cd21ce0b	Valperga	valperga	unknown	author_verb_title:3;typed_title:1	needs_review_common_or_short_title	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_when_lilacs_last_in_the_dooryard_bloomed_2efc299c	When Lilacs Last in the Dooryard Bloomed	when lilacs last in the dooryard bloomed	poem	quoted_lit_context:4	accepted_likely_work	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_andromaque_8626b258	Andromaque	andromaque	play	author_verb_title:3;typed_title:1	needs_review_common_or_short_title	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_astrophel_and_stella_7f5053c7	Astrophel and Stella	astrophel and stella	unknown	author_verb_title:2;typed_title:2	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_blithe_spirit_a052d2c7	Blithe Spirit	blithe spirit	play	typed_title:2;author_verb_title:1;quoted_lit_context:1	needs_review_possible_character_or_person	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_children_of_the_night_f2dd8b2d	Children of the Night	children of the night	collection	typed_title:3;quoted_lit_context:1	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_crome_yellow_and_point_counter_point_f355fce0	Crome Yellow and Point Counter Point	crome yellow and point counter point	unknown	author_verb_title:4	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_experience_f96da029	Experience	experience	essay	quoted_lit_context:3;author_verb_title:1	needs_review_common_or_short_title	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_far_from_the_madding_crowd_and_jude_the_obscure_80a1b8c6	Far from the Madding Crowd and Jude the Obscure	far from the madding crowd and jude the obscure	unknown	author_verb_title:4	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_francesca_49e32b74	Francesca	francesca	play	author_verb_title:2;typed_title:2	needs_review_common_or_short_title	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_house_taken_over_ec75c5d4	House Taken Over	house taken over	story	quoted_lit_context:4	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_journey_to_the_center_of_the_earth_21793f4a	Journey to the Center of the Earth	journey to the center of the earth	unknown	author_verb_title:3;typed_title:1	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_mother_tongue_1cd37969	Mother Tongue	mother tongue	essay	quoted_lit_context:4	needs_review_possible_character_or_person	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_noon_wine_3155fb5e	Noon Wine	noon wine	novel	quoted_lit_context:4	needs_review_possible_character_or_person	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_song_of_hiawatha_3443d1de	Song of Hiawatha	song of hiawatha	poem	author_verb_title:2;quoted_lit_context:2	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_emperor_of_the_moon_d7d97ece	The Emperor of the Moon	the emperor of the moon	play	author_verb_title:2;quoted_lit_context:1;typed_title:1	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_loved_one_f50a2a07	The Loved One	the loved one	novel	author_verb_title:2;typed_title:2	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_man_against_the_sky_972ba52e	The Man Against the Sky	the man against the sky	collection	typed_title:2;author_verb_title:1;quoted_lit_context:1	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_mill_on_the_floss_and_silas_marner_82445376	The Mill on the Floss and Silas Marner	the mill on the floss and silas marner	unknown	author_verb_title:4	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_museum_of_innocence_and_snow_45b1c25e	The Museum of Innocence and Snow	the museum of innocence and snow	unknown	author_verb_title:4	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_playmaker_c8583e2d	The Playmaker	the playmaker	novel	typed_title:3;author_verb_title:1	needs_review_common_or_short_title	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_vampyre_a8e7cae3	The Vampyre	the vampyre	poem	quoted_lit_context:3;typed_title:1	needs_review_common_or_short_title	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_waking_in_the_blue_eb6bba9c	Waking in the Blue	waking in the blue	poem	quoted_lit_context:4	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_zoo_story_fac0b08c	Zoo Story	zoo story	play	typed_title:2;author_verb_title:1;quoted_lit_context:1	needs_review_possible_character_or_person	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_death_of_artemio_cruz_and_the_old_gringo_27b9dfc3	The Death of Artemio Cruz and The Old Gringo	the death of artemio cruz and the old gringo	unknown	author_verb_title:5	accepted_likely_work	5	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_house_gun_9e880dbe	The House Gun	the house gun	novel	quoted_lit_context:4	accepted_likely_work	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_didi_e7f2f616	Didi	didi	play	quoted_lit_context:4	needs_review_common_or_short_title	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_montage_of_a_dream_deferred_d4d3255c	Montage of a Dream Deferred	montage of a dream deferred	unknown	author_verb_title:2;quoted_lit_context:2	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_mosque_33bdc5de	Mosque	mosque	novel	quoted_lit_context:4	needs_review_common_or_short_title	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_paradiso_9a84cc25	Paradiso	paradiso	epic	author_verb_title:2;quoted_lit_context:2	needs_review_common_or_short_title	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_song_of_solomon_and_the_bluest_eye_9809c47f	Song of Solomon and The Bluest Eye	song of solomon and the bluest eye	novel	author_verb_title:4	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_temple_1f24cea8	Temple	temple	novel	quoted_lit_context:4	needs_review_common_or_short_title	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_muses_are_heard_251ed3ba	The Muses Are Heard	the muses are heard	unknown	quoted_lit_context:3;author_verb_title:1	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_betrayal_and_the_birthday_party_5eafc09f	Betrayal and The Birthday Party	betrayal and the birthday party	play	author_verb_title:4	accepted_likely_work	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_brazil_90d01452	Brazil	brazil	tale	byline_title:2;author_verb_title:1;quoted_lit_context:1	needs_review_common_or_short_title	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_city_of_the_big_shoulders_f671af9e	City of the Big Shoulders	city of the big shoulders	poem	quoted_lit_context:4	accepted_likely_work	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_english_bards_and_scotch_reviewers_ef9a128d	English Bards and Scotch Reviewers	english bards and scotch reviewers	poem	quoted_lit_context:4	accepted_likely_work	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_i_explain_a_few_things_61d0c648	I Explain a Few Things	i explain a few things	poem	quoted_lit_context:4	accepted_likely_work	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_paradise_regained_cedbf90a	Paradise Regained	paradise regained	poem	author_verb_title:2;quoted_lit_context:2	needs_review_possible_character_or_person	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_sonnets_to_orpheus_and_duino_elegies_16a08eae	Sonnets to Orpheus and Duino Elegies	sonnets to orpheus and duino elegies	sonnet	author_verb_title:4	accepted_likely_work	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_four_branches_a33beeed	The Four Branches	the four branches	collection	quoted_lit_context:4	accepted_likely_work	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_four_monarchies_53d78224	The Four Monarchies	the four monarchies	poem	quoted_lit_context:4	accepted_likely_work	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_mower_to_the_glow_worms_6ed29cae	The Mower to the Glow-Worms	the mower to the glow worms	poem	quoted_lit_context:4	accepted_likely_work	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_banjo_9ccab1a6	Banjo	banjo	unknown	author_verb_title:2;typed_title:2	needs_review_common_or_short_title	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_brothers_poem_2fcd53e3	Brothers Poem	brothers poem	poem	quoted_lit_context:4	needs_review_possible_character_or_person	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_invitation_to_a_voyage_8b7885ed	Invitation to a Voyage	invitation to a voyage	poem	quoted_lit_context:4	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_japanese_08c00dc2	Japanese	japanese	unknown	author_verb_title:3;typed_title:1	needs_review_common_or_short_title	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_lucy_474e97d0	Lucy	lucy	poem	author_verb_title:2;quoted_lit_context:2	needs_review_common_or_short_title	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_medea_and_the_bacchae_a726fc22	Medea and The Bacchae	medea and the bacchae	play	author_verb_title:4	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_michael_henchard_5df8dd84	Michael Henchard	michael henchard	novel	title_context:2;byline_title:1;quoted_lit_context:1	needs_review_possible_character_or_person	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_my_sister_life_b822d1f7	My Sister Life	my sister life	collection	typed_title:3;quoted_lit_context:1	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_dance_of_the_lost_traveller_203609a4	The Dance of the Lost Traveller	the dance of the lost traveller	play	quoted_lit_context:4	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_testaments_2f3d2c38	The Testaments	the testaments	novel	author_verb_title:2;typed_title:2	needs_review_common_or_short_title	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_third_and_final_continent_356782ab	The Third and Final Continent	the third and final continent	collection	quoted_lit_context:4	accepted_likely_work	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_upon_cromwell_74db9184	Upon Cromwell	upon cromwell	ode	typed_title:4	needs_review_possible_character_or_person	4	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_licks_of_love_6597a9cc	Licks of Love	licks of love	collection	quoted_lit_context:5	accepted_likely_work	5	4	1	Generated from quizbowl clue_text only; threshold=4.
qb_lit_les_rougon_macquart_28bb031a	Les Rougon-Macquart	les rougon macquart	unknown	author_verb_title:4;typed_title:1	accepted_likely_work	5	4	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_catriona_31caa680	Catriona	catriona	novel	byline_title:3;typed_title:2	needs_review_common_or_short_title	5	3	2	Generated from quizbowl clue_text only; threshold=4.
qb_lit_field_work_e5f377af	Field Work	field work	unknown	quoted_lit_context:3;author_verb_title:1	needs_review_possible_character_or_person	4	4	2	Generated from quizbowl clue_text only; threshold=4.
qb_lit_i_taste_a_liquor_never_brewed_f1b9f34c	I Taste a Liquor Never Brewed	i taste a liquor never brewed	poem	quoted_lit_context:4	accepted_likely_work	4	4	2	Generated from quizbowl clue_text only; threshold=4.
qb_lit_nineteen_eighty_four_and_animal_farm_6f36820e	Nineteen Eighty-Four and Animal Farm	nineteen eighty four and animal farm	unknown	author_verb_title:4	accepted_likely_work	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_pale_king_and_infinite_jest_d60035c1	The Pale King and Infinite Jest	the pale king and infinite jest	novel	author_verb_title:4	needs_review_possible_character_or_person	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_black_christ_0bf1c9ab	The Black Christ	the black christ	novel	quoted_lit_context:4;author_verb_title:1	accepted_likely_work	5	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_a_horseman_in_the_sky_ddb1e614	A Horseman in the Sky	a horseman in the sky	story	quoted_lit_context:4	accepted_likely_work	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_absolution_ed2d64a7	Absolution	absolution	collection	quoted_lit_context:4	needs_review_common_or_short_title	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_according_to_mark_4fc60c34	According to Mark	according to mark	gospel	typed_title:4	accepted_likely_work	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_genius_of_the_south_b5834b44	Genius of the South	genius of the south	essay	quoted_lit_context:4	accepted_likely_work	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_jos_boys_and_little_women_87e46ca5	Jo's Boys and Little Women	jos boys and little women	unknown	author_verb_title:4	accepted_likely_work	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_life_among_the_savages_1a76f526	Life Among the Savages	life among the savages	collection	typed_title:3;quoted_lit_context:1	accepted_likely_work	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_life_of_samuel_johnson_9e1d4aa5	Life of Samuel Johnson	life of samuel johnson	unknown	author_verb_title:4	accepted_likely_work	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_nadsat_62f4db2b	Nadsat	nadsat	novel	byline_title:2;quoted_lit_context:2	needs_review_common_or_short_title	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_original_seven_dfe75ea3	Original Seven	original seven	ode	quoted_lit_context:4	needs_review_possible_character_or_person	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_postscript_8669adb3	Postscript	postscript	poem	quoted_lit_context:4	needs_review_common_or_short_title	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_shot_heard_round_the_world_068f8849	Shot Heard ’Round the World	shot heard round the world	novel	quoted_lit_context:4	accepted_likely_work	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_starry_2892c817	Starry	starry	unknown	quoted_lit_context:4	needs_review_common_or_short_title	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_stories_e53922df	Stories	stories	drama	byline_title:2;quoted_lit_context:2	needs_review_common_or_short_title	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_tenorio_ebb9c831	Tenorio	tenorio	play	quoted_lit_context:4	needs_review_common_or_short_title	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_epitaph_46aba4ff	The Epitaph	the epitaph	novel	quoted_lit_context:4	needs_review_common_or_short_title	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_fatal_sisters_60042e97	The Fatal Sisters	the fatal sisters	poem	quoted_lit_context:4	accepted_likely_work	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_gospel_according_to_mark_c5f86d45	The Gospel According to Mark	the gospel according to mark	story	quoted_lit_context:4	accepted_likely_work	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_light_that_failed_9486b929	The Light That Failed	the light that failed	unknown	author_verb_title:3;quoted_lit_context:1	accepted_likely_work	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_seventh_day_668168c3	The Seventh Day	the seventh day	story	quoted_lit_context:4	accepted_likely_work	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_sphinx_0f1232a4	The Sphinx	the sphinx	collection	quoted_lit_context:3;author_verb_title:1	needs_review_common_or_short_title	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_two_in_the_campagna_357fddca	Two in the Campagna	two in the campagna	poem	quoted_lit_context:4	accepted_likely_work	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_decolonizing_the_mind_17289455	Decolonizing the Mind	decolonizing the mind	essay	typed_title:3;quoted_lit_context:1	accepted_likely_work	4	4	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_epitaph_on_a_tyrant_b16b34e5	Epitaph on a Tyrant	epitaph on a tyrant	poem	quoted_lit_context:4	accepted_likely_work	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_human_moments_in_world_war_iii_91d82c2d	Human Moments in World War III	human moments in world war iii	short_story	quoted_lit_context:4	accepted_likely_work	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_mother_night_c4590564	Mother Night	mother night	collection	author_verb_title:2;quoted_lit_context:2	needs_review_possible_character_or_person	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_odyssey_a021c096	Odyssey	odyssey	epic	author_verb_title:2;typed_title:2	needs_review_common_or_short_title	4	3	3	Generated from quizbowl clue_text only; threshold=4.
qb_lit_switch_bitch_952f16a1	Switch Bitch	switch bitch	collection	quoted_lit_context:3;typed_title:1	needs_review_possible_character_or_person	4	3	3	Generated from quizbowl clue_text only; threshold=4.
