candidate_id	canonical_title	review_reason	base_review_reason	total_question_count	answerline_question_count	clue_mention_question_count	distinct_set_count	source_counts_json	form_counts_json	answerline_form_counts_json	track_counts_json	literary_signal_count	non_literary_signal_count	adjudication_decision	adjudication_reason	example_snippet
qb_lit_the_joke_7fbbd664	The Joke	accepted_likely_work	accepted_likely_work	55	6	49	39	"{""author_verb_title"":19,""quoted_lit_context"":15,""raw_answerline_work_prompt"":6,""typed_title"":15}"	"{""book"":3,""collection"":4,""novel"":27,""story"":1,""unknown"":13,""work"":7}"	"{""novel"":6}"	"{""fine_arts"":3,""literature"":20,""other_academic"":15,""pop_culture"":1}"	42	8	""	""	’t realize when the piece actually finishes. In addition to the string quartet “The Joke,” he wrote a choral work whose overture depicts Chaos. That piece also features a sudden C major chord on the words “and there was
qb_lit_spring_snow_01c89163	Spring Snow	accepted_likely_work	accepted_likely_work	61	4	57	46	"{""author_verb_title"":5,""quoted_lit_context"":1,""raw_answerline_seed_clue_mention"":57,""raw_answerline_work_prompt"":4}"	"{""answerline_seed"":57,""novel"":4,""tetralogy"":3,""unknown"":2,""work"":1}"	"{""novel"":4}"	"{""geography"":2,""literature"":20,""other_academic"":28}"	40	0	""	""	a, in which Noboru watches Ryuji have sex with his mother Fusako. He also wrote Spring Snow.
qb_lit_billy_bathgate_8c4ab979	Billy Bathgate	accepted_likely_work	accepted_likely_work	50	6	44	34	"{""author_verb_title"":3,""raw_answerline_seed_clue_mention"":44,""raw_answerline_work_prompt"":6,""typed_title"":1}"	"{""answerline_seed"":44,""novel"":8,""unknown"":1,""work"":1}"	"{""novel"":6}"	"{""literature"":2,""other_academic"":40,""pop_culture"":1}"	44	3	accept	literary_or_quizbowl_literature_work_manual_audit	8. The main character of this work is first noticed by his benefactor as he stands juggling near a warehouse. The title character of this novel takes the lawyer Dixie Davis as a model for how to dress, and is impressed w
qb_lit_la_galatea_9758f671	La Galatea	accepted_likely_work	accepted_likely_work	81	2	79	59	"{""author_verb_title"":8,""clue_derived_seed_clue_mention"":79,""raw_answerline_work_prompt"":2,""typed_title"":13}"	"{""book"":2,""clue_derived_seed"":79,""novel"":6,""romance"":8,""tale"":2,""unknown"":5}"	"{""novel"":2}"	"{""geography"":2,""literature"":62,""other_academic"":14}"	100	0	""	""	[10] This author of Don Quixote also wrote La Galatea.
qb_lit_waverley_a44f0c4e	Waverley	accepted_likely_work	accepted_likely_work	59	5	54	36	"{""author_verb_title"":45,""raw_answerline_work_prompt"":5,""typed_title"":9}"	"{""essay"":12,""novel"":23,""tale"":2,""unknown"":14,""work"":8}"	"{""novel"":5}"	"{""literature"":7,""other_academic"":25,""philosophy"":9}"	42	10	""	""	t of Midlothian and is entitled Rob Roy. For 10 points, name this author of the Waverley series who also wrote about a disinherited son of Cedric the Saxon who marries Rowena in Ivanhoe.
qb_lit_the_moonstone_250a2454	The Moonstone	accepted_likely_work	accepted_likely_work	37	18	19	24	"{""author_verb_title"":12,""byline_title"":2,""raw_answerline_work_prompt"":18,""typed_title"":5}"	"{""novel"":27,""unknown"":8,""work"":2}"	"{""novel"":16,""work"":2}"	"{""geography"":1,""literature"":23,""other_academic"":4}"	52	0	""	""	17. Franklin Blake is revealed to have been given a dose of laudanum in this novel, leading to the title object’s disappearance, and Sargent Cuff helps the Virenders recover the title object. For 10 points each: [10] Ide
qb_lit_stuart_little_6b24d5e9	Stuart Little	accepted_likely_work	accepted_likely_work	57	4	53	44	"{""author_verb_title"":4,""quoted_lit_context"":1,""raw_answerline_seed_clue_mention"":53,""raw_answerline_work_prompt"":4}"	"{""answerline_seed"":53,""book"":3,""short_story"":1,""story"":1,""unknown"":4}"	"{""book"":3,""story"":1}"	"{""other_academic"":47,""pop_culture"":9}"	12	0	accept	literary_or_quizbowl_literature_work_manual_audit	[10] This author of Stuart Little wrote Charlotte’s Web.
qb_lit_the_ambassadors_9681723e	The Ambassadors	accepted_likely_work	accepted_likely_work	38	28	10	25	"{""author_verb_title"":9,""raw_answerline_work_prompt"":28,""typed_title"":1}"	"{""book"":2,""novel"":25,""story"":1,""unknown"":6,""work"":4}"	"{""novel"":24,""work"":4}"	"{""literature"":4,""other_academic"":26}"	53	1	accept	literary_or_quizbowl_literature_work_manual_audit	Merle into marrying Gilbert Osmond. Another character created by this author of The Ambassadors tries to convince Mrs. Grose that she has seen the ghost of Peter Quint. For 10 points, name this American author who wrote
qb_lit_the_canonization_95fd8a95	The Canonization	accepted_likely_work	accepted_likely_work	47	8	39	31	"{""quoted_lit_context"":39,""raw_answerline_work_prompt"":8}"	"{""book"":4,""collection"":4,""poem"":29,""sonnet"":2,""story"":1,""work"":7}"	"{""poem"":8}"	"{""literature"":15,""other_academic"":19}"	73	0	""	""	4. This poem tells its addressee to “Take you a course, get you a place, / Observe his Honour, or his Grace”, and later the speaker notes that “We’re tapers too, and at our own cost die”. For 10 points each: [10] Identif
qb_lit_epithalamion_817e773f	Epithalamion	accepted_likely_work	accepted_likely_work	40	9	31	30	"{""author_verb_title"":3,""quoted_lit_context"":22,""raw_answerline_work_prompt"":9,""typed_title"":6}"	"{""book"":2,""collection"":3,""epic"":6,""lyric"":1,""play"":1,""poem"":13,""sonnet"":7,""work"":7}"	"{""poem"":5,""sonnet"":1,""work"":3}"	"{""literature"":17,""other_academic"":14}"	74	0	""	""	pages of his poems, and that sonnet sequence was first published alongside his “Epithalamion.” In another work, the central character of Book I meets Duessa after being separated from the lady who has enlisted him to fig
qb_lit_the_rover_7a1a9a42	The Rover	accepted_likely_work	accepted_likely_work	48	8	40	29	"{""author_verb_title"":11,""quoted_lit_context"":11,""raw_answerline_work_prompt"":8,""typed_title"":18}"	"{""comedy"":2,""novel"":6,""play"":36,""unknown"":2,""work"":2}"	"{""play"":8}"	"{""geography"":2,""literature"":23,""other_academic"":9,""pop_culture"":1}"	80	0	""	""	[10] This female Restoration playwright of The Rover wrote of an African prince who is reunited with Imoinda when sold into slavery in her novel Oroonoko.
qb_lit_the_garden_82bc0c34	The Garden	accepted_likely_work	accepted_likely_work	51	6	45	36	"{""author_verb_title"":1,""quoted_lit_context"":44,""raw_answerline_work_prompt"":6}"	"{""ode"":4,""poem"":37,""tale"":1,""unknown"":3,""work"":6}"	"{""poem"":6}"	"{""literature"":23,""other_academic"":10,""philosophy"":5}"	95	3	""	""	atura, and after moving to Athens, this philosopher established a school named “the Garden.” For 10 points, name this Greek philosopher who believed that the absence of pain best promoted pleasure.
qb_lit_the_imitation_of_christ_dfcb77f1	The Imitation of Christ	needs_review_religion_devotional_boundary	accepted_likely_work	102	1	101	66	"{""author_verb_title"":10,""clue_derived_seed_clue_mention"":101,""raw_answerline_work_prompt"":1,""typed_title"":1}"	"{""book"":1,""clue_derived_seed"":101,""ode"":1,""unknown"":9,""work"":1}"	"{""work"":1}"	"{""fine_arts"":1,""literature"":14,""other_academic"":56,""philosophy"":1,""pop_culture"":4}"	81	6	review	religion_devotional_boundary	[10] This German mystic wrote The Imitation of Christ.
qb_lit_red_sorghum_50b1b04b	Red Sorghum	accepted_likely_work	accepted_likely_work	62	4	58	43	"{""author_verb_title"":5,""raw_answerline_seed_clue_mention"":58,""raw_answerline_work_prompt"":4,""typed_title"":8}"	"{""answerline_seed"":58,""ballad"":1,""novel"":12,""ode"":1,""unknown"":1,""work"":2}"	"{""novel"":4}"	"{""geography"":11,""other_academic"":48,""pop_culture"":4}"	62	1	accept	literary_or_quizbowl_literature_work_manual_audit	16. Japanese invaders in this work force the village butcher Sun Five to skin Arhat Liu in front of the village. FTPE: [10] Name this novel adapted into a 1987 movie, in which Commander Yu Zhan’ao leads a group of bandi
qb_lit_big_sur_1a9010b7	Big Sur	accepted_likely_work	accepted_likely_work	76	2	74	55	"{""author_verb_title"":3,""clue_derived_seed_clue_mention"":74,""quoted_lit_context"":2,""raw_answerline_work_prompt"":2,""typed_title"":3}"	"{""clue_derived_seed"":74,""novel"":9,""story"":1}"	"{""novel"":2}"	"{""fine_arts"":1,""geography"":1,""literature"":41,""other_academic"":29,""pop_culture"":2}"	50	12	""	""	1. This work features Jack Deluoz meeting with Lorenz Monsanto at the City Lights Bookstore. For 10 points each: [10] Name this novel that chronicles three journeys to Raton Canyon.
qb_lit_first_dream_3b74e991	First Dream	accepted_likely_work	rejected_non_literary_context	83	2	81	56	"{""author_verb_title"":9,""clue_derived_seed_clue_mention"":81,""quoted_lit_context"":28,""raw_answerline_work_prompt"":2}"	"{""book"":7,""clue_derived_seed"":81,""collection"":1,""poem"":21,""unknown"":8,""work"":2}"	"{""poem"":2}"	"{""geography"":14,""literature"":4,""other_academic"":70,""philosophy"":1,""pop_culture"":2}"	115	0	accept	literary_work_manual_audit	az’s book The Traps of Faith is a biography of this poet, who wrote poems like “First Dream” and a “Letter to Filotea.”
qb_lit_white_nights_0a85f3b0	White Nights	accepted_likely_work	accepted_likely_work	73	2	71	54	"{""clue_derived_seed_clue_mention"":71,""quoted_lit_context"":10,""raw_answerline_work_prompt"":2}"	"{""clue_derived_seed"":71,""novel"":5,""short_story"":1,""story"":6}"	"{""story"":2}"	"{""geography"":5,""literature"":9,""other_academic"":47,""pop_culture"":5}"	44	4	accept	literary_or_quizbowl_literature_work_manual_audit	er’s “poetics.” This author wrote the stories “Dream of a Ridiculous Man,” and “White Nights,” as well as the novel The Possessed.
qb_lit_the_road_44909f3c	The Road	accepted_likely_work	accepted_likely_work	34	15	19	27	"{""author_verb_title"":8,""quoted_lit_context"":2,""raw_answerline_work_prompt"":15,""typed_title"":9}"	"{""book"":1,""memoir"":2,""novel"":21,""play"":1,""poem"":1,""story"":1,""trilogy"":3,""unknown"":2,""work"":2}"	"{""book"":1,""novel"":12,""work"":2}"	"{""literature"":14,""other_academic"":13}"	60	0	""	""	and son on a journey in a post-apocalyptic world. In a novel by this author of The Road, Llewelyn Moss is pursued by the sociopathic hitman Anton Chigurh after he recovers money from a drug deal along the border in Mexi
qb_lit_piers_plowman_1a25abab	Piers Plowman	accepted_likely_work	accepted_likely_work	59	5	54	32	"{""author_verb_title"":3,""raw_answerline_seed_clue_mention"":54,""raw_answerline_work_prompt"":7,""typed_title"":1}"	"{""answerline_seed"":54,""poem"":7,""tale"":1,""unknown"":1,""work"":2}"	"{""poem"":6,""work"":1}"	"{""history"":3,""literature"":2,""other_academic"":40,""pop_culture"":2}"	55	0	accept	literary_or_quizbowl_literature_work_manual_audit	1. Trajan shows one character why he erred in following Fortune, Lust, and Recklessness in this work. For 10 points each: [10] Name this poem that begins with Will falling asleep near Malvern Hills and ends with the poet
qb_lit_the_wasteland_75d62cf4	The Wasteland	accepted_likely_work	accepted_likely_work	39	9	30	28	"{""author_verb_title"":3,""byline_title"":1,""quoted_lit_context"":24,""raw_answerline_work_prompt"":9,""typed_title"":2}"	"{""book"":1,""essay"":2,""novel"":1,""play"":1,""poem"":30,""story"":2,""unknown"":2}"	"{""poem"":9}"	"{""literature"":5,""other_academic"":28}"	46	0	""	""	s/Not with a bang but a whimper.” FTP name this 1925 poem, similar in theme to “The Wasteland,” also written by T.S. Eliot.
qb_lit_the_dunciad_828fa0cd	The Dunciad	accepted_likely_work	accepted_likely_work	40	10	30	27	"{""author_verb_title"":19,""quoted_lit_context"":1,""raw_answerline_work_prompt"":10,""typed_title"":10}"	"{""epic"":8,""essay"":5,""poem"":10,""unknown"":3,""work"":14}"	"{""poem"":4,""work"":6}"	"{""literature"":20,""other_academic"":8}"	53	0	accept	literary_or_quizbowl_literature_work_manual_audit	es as Lewis Theobald and Colly Cibber in various versions of his satirical poem The Dunciad. In another work, several spirits fail to prevent Lord Petre from cutting off some of Belinda’s hair. For 10 points, name this E
qb_lit_barn_burning_fb688c1e	Barn Burning	accepted_likely_work	accepted_likely_work	46	6	40	31	"{""quoted_lit_context"":31,""raw_answerline_seed_clue_mention"":40,""raw_answerline_work_prompt"":6}"	"{""answerline_seed"":40,""collection"":2,""fable"":1,""novel"":3,""play"":2,""short_story"":12,""story"":13,""unknown"":2,""work"":2}"	"{""short_story"":6}"	"{""history"":1,""literature"":25,""other_academic"":29}"	104	0	""	""	11. In this short story, the washing of a “blond rug” with soap convinces its owner, Major de Spain, that the rug is ruined. For 10 points each: [10] Name this short story in which Sarty Snopes tries to prevent his cruel
qb_lit_the_bells_e7ed83a7	The Bells	accepted_likely_work	accepted_likely_work	45	6	39	34	"{""quoted_lit_context"":35,""raw_answerline_work_prompt"":6,""typed_title"":4}"	"{""collection"":1,""play"":1,""poem"":32,""short_story"":2,""story"":3,""tale"":1,""unknown"":1,""work"":4}"	"{""poem"":6}"	"{""fine_arts"":3,""literature"":12,""other_academic"":21}"	64	19	""	""	"musically wells"" and a ""world of merriment their melody foretells"" in his poem ""The Bells,"" and another of his poem mentions a ""sepulchre there by the sea."" For 10 points, identify this poet of ""Annabel Lee"" who wrote of"
qb_lit_satyricon_499fd33c	Satyricon	accepted_likely_work	accepted_likely_work	38	12	26	24	"{""author_verb_title"":25,""quoted_lit_context"":1,""raw_answerline_work_prompt"":13}"	"{""book"":2,""novel"":7,""tale"":1,""unknown"":23,""work"":6}"	"{""book"":2,""novel"":5,""tale"":1,""work"":5}"	"{""literature"":12,""other_academic"":18}"	27	0	accept	literary_or_quizbowl_literature_work_manual_audit	6. One section of this novel focuses on an extremely extravagant dinner party in which its host claims he has seen the Sibyl of Cumae before staging his own funeral. For 10 points each: [10] Name this novel about Encolpi
qb_lit_doktor_faustus_416d0a51	Doktor Faustus	accepted_likely_work	accepted_likely_work	49	6	43	35	"{""author_verb_title"":6,""raw_answerline_seed_clue_mention"":42,""raw_answerline_work_prompt"":6,""typed_title"":8}"	"{""answerline_seed"":42,""novel"":15,""unknown"":2,""work"":3}"	"{""novel"":6}"	"{""fine_arts"":2,""literature"":30,""other_academic"":16}"	70	14	""	""	ph and his Brothers series. For 10 points each: [10] Name this German author of Doktor Faustus, The Transposed Heads, and Magic Mountain.
qb_lit_manfred_e4eddfaf	Manfred	needs_review_mixed_literary_poem_and_music_evidence	accepted_likely_work	35	10	25	26	"{""author_verb_title"":4,""quoted_lit_context"":12,""raw_answerline_work_prompt"":10,""typed_title"":9}"	"{""drama"":7,""epic"":2,""play"":1,""poem"":15,""short_story"":2,""unknown"":5,""work"":3}"	"{""epic"":1,""poem"":9}"	"{""fine_arts"":9,""literature"":3,""other_academic"":17}"	50	30	review	mixed_literary_poem_and_music_evidence	itled lento lugubre begins one work of this type named for the Lord Byron poem “Manfred.” An Episode in the Life of an Artist is the full title of the most famous work of this type by Hector Berlioz. The Miracle and The
qb_lit_the_octopus_145bec85	The Octopus	accepted_likely_work	accepted_likely_work	32	17	15	25	"{""author_verb_title"":6,""raw_answerline_work_prompt"":17,""typed_title"":9}"	"{""book"":2,""novel"":24,""unknown"":6}"	"{""book"":2,""novel"":15}"	"{""geography"":1,""literature"":18,""other_academic"":7}"	58	0	""	""	3. The farmer Osterman hosts a communal dinner at which he suggests creating a Farmer’s League and bribing the nicknamed title entity in this novel. Osterman brings in Annixter, owner of the Quien Sabe Rancho, and both w
qb_lit_yerma_17aef06f	Yerma	accepted_likely_work	accepted_likely_work	38	11	27	26	"{""author_verb_title"":15,""quoted_lit_context"":3,""raw_answerline_work_prompt"":11,""typed_title"":9}"	"{""collection"":1,""play"":28,""poem"":2,""trilogy"":2,""unknown"":5}"	"{""play"":11}"	"{""fine_arts"":1,""geography"":1,""literature"":11,""other_academic"":14}"	60	2	""	""	r daughter Adela to hang herself. This author’s Rural Trilogy includes his play Yerma. For 10 points, name this Spanish author of Blood Wedding and The House of Bernarda Alba.
qb_lit_middle_passage_215f9f8f	Middle Passage	accepted_likely_work	accepted_likely_work	72	3	69	44	"{""quoted_lit_context"":17,""raw_answerline_seed_clue_mention"":67,""raw_answerline_work_prompt"":3}"	"{""answerline_seed"":67,""novel"":2,""poem"":14,""unknown"":2,""work"":2}"	"{""poem"":3}"	"{""geography"":1,""literature"":20,""other_academic"":40,""pop_culture"":1}"	88	3	""	""	. For 10 points each: [10] Name this novel set at “124” that includes a famous “Middle Passage.”
qb_lit_the_western_canon_0ce13799	The Western Canon	needs_review_literary_criticism_theory_boundary	accepted_likely_work	97	1	96	68	"{""author_verb_title"":5,""byline_title"":1,""clue_derived_seed_clue_mention"":96,""raw_answerline_work_prompt"":1,""typed_title"":2}"	"{""book"":3,""clue_derived_seed"":96,""ode"":1,""unknown"":3,""work"":2}"	"{""work"":1}"	"{""fine_arts"":2,""geography"":1,""literature"":42,""other_academic"":35,""religion"":1}"	77	3	review	literary_criticism_theory_boundary	xiety of Influence. For 10 points, name this American literary critic who wrote The Western Canon.
qb_lit_the_fountainhead_c4385a49	The Fountainhead	accepted_likely_work	accepted_likely_work	32	18	14	26	"{""author_verb_title"":9,""raw_answerline_work_prompt"":18,""title_context"":2,""typed_title"":3}"	"{""epic"":1,""novel"":23,""ode"":2,""unknown"":6}"	"{""epic"":1,""novel"":17}"	"{""literature"":7,""other_academic"":20}"	42	8	""	""	7. After this novel's protagonist is expelled for refusing to follow the standard practices in his field, he goes to New York City to work for Henry Cameron. His best friend joins a major New York firm, and he falls in l
qb_lit_the_well_wrought_urn_8c2ecf06	The Well-Wrought Urn	needs_review_literary_criticism_theory_boundary	accepted_likely_work	63	4	59	35	"{""author_verb_title"":2,""byline_title"":2,""quoted_lit_context"":2,""raw_answerline_seed_clue_mention"":59,""raw_answerline_work_prompt"":4,""typed_title"":5}"	"{""answerline_seed"":59,""book"":6,""collection"":1,""novel"":2,""poem"":4,""unknown"":2}"	"{""book"":4}"	"{""literature"":11,""other_academic"":35}"	146	2	review	literary_criticism_theory_boundary	ized close reading, exemplified by such critics as Allen Tate and the author of The Well-Wrought Urn, Cleanth Brooks.
qb_lit_poetics_4568dd29	Poetics	accepted_likely_work	rejected_non_literary_context	36	12	24	28	"{""author_verb_title"":17,""byline_title"":1,""quoted_lit_context"":2,""raw_answerline_work_prompt"":12,""typed_title"":4}"	"{""book"":3,""tragedy"":3,""unknown"":13,""work"":17}"	"{""work"":12}"	"{""other_academic"":12,""philosophy"":19}"	13	11	accept	literary_criticism_canonical_work	7. This philosophical work was the first to discuss the theory of drama. For 10 points each: [10] Name this work which analyzes dramas, particularly tragedies, and discusses the philosophical impact of concepts such as c
qb_lit_the_sacred_wood_e560d512	The Sacred Wood	needs_review_literary_criticism_theory_boundary	accepted_likely_work	93	1	92	67	"{""author_verb_title"":2,""clue_derived_seed_clue_mention"":92,""quoted_lit_context"":4,""raw_answerline_work_prompt"":1,""typed_title"":10}"	"{""book"":1,""clue_derived_seed"":92,""collection"":6,""essay"":6,""unknown"":2,""work"":2}"	"{""essay"":1}"	"{""literature"":36,""mythology"":2,""other_academic"":53,""religion"":1}"	170	4	review	literary_criticism_theory_boundary	Werther and Hamlet in “Hamlet and His Problems,” found in his essay collection The Sacred Wood.
qb_lit_the_persians_ec304b52	The Persians	accepted_likely_work	accepted_likely_work	32	14	18	24	"{""author_verb_title"":10,""quoted_lit_context"":1,""raw_answerline_work_prompt"":19,""typed_title"":7}"	"{""drama"":4,""play"":21,""tragedy"":7,""trilogy"":3,""unknown"":1,""work"":1}"	"{""play"":11,""tragedy"":7,""work"":1}"	"{""history"":1,""literature"":12,""other_academic"":16,""pop_culture"":1}"	63	0	""	""	[10] After a debate, this author of The Persians, Seven Against Thebes, and the Oresteia [ohr-eh- STY-uh] trilogy is brought back instead of Euripides. Adding insult to injury, this man suggests that Sophocles take his p
qb_lit_chickamauga_a9e00628	Chickamauga	accepted_likely_work	accepted_likely_work	49	6	43	33	"{""quoted_lit_context"":43,""raw_answerline_work_prompt"":6}"	"{""book"":1,""fable"":2,""novel"":1,""play"":1,""poem"":2,""short_story"":8,""story"":27,""work"":7}"	"{""short_story"":3,""story"":3}"	"{""history"":2,""literature"":10,""other_academic"":21}"	56	0	""	""	cover that those soldiers have burned his home and parents. This author of (*) “Chickamauga” also wrote a work that calls love “a temporary insanity cured by marriage” and penned a story in which a Southern planter is tr
qb_lit_thomas_sutpen_5979fb50	Thomas Sutpen	accepted_likely_work	accepted_likely_work	90	1	89	67	"{""byline_title"":7,""clue_derived_seed_clue_mention"":89,""raw_answerline_work_prompt"":1}"	"{""clue_derived_seed"":89,""novel"":6,""tale"":2}"	"{""novel"":1}"	"{""geography"":1,""literature"":63,""other_academic"":18}"	119	0	""	""	why Henry killed his brother Charles Bon. For 10 points, name this novel about Thomas Sutpen by William Faulkner.
qb_lit_white_buildings_a6fc2f06	White Buildings	accepted_likely_work	accepted_likely_work	73	2	71	51	"{""author_verb_title"":1,""byline_title"":1,""clue_derived_seed_clue_mention"":71,""quoted_lit_context"":7,""raw_answerline_work_prompt"":2,""typed_title"":15}"	"{""book"":1,""clue_derived_seed"":71,""collection"":14,""lyric"":1,""ode"":2,""poem"":3,""unknown"":1,""work"":4}"	"{""work"":2}"	"{""fine_arts"":1,""other_academic"":80,""pop_culture"":1}"	118	0	accept	literary_or_quizbowl_literature_work_manual_audit	[10] This modernist American poet wrote the collection “White Buildings” and a poem containing the section “Cutty Sark” called The Bridge before jumping into the Gulf of Mexico and drowning.
qb_lit_roman_fever_9b9257bf	Roman Fever	accepted_likely_work	accepted_likely_work	70	2	68	51	"{""byline_title"":1,""clue_derived_seed_clue_mention"":68,""quoted_lit_context"":21,""raw_answerline_work_prompt"":2}"	"{""clue_derived_seed"":68,""novel"":18,""short_story"":1,""story"":4,""work"":1}"	"{""short_story"":1,""story"":1}"	"{""literature"":51,""other_academic"":23}"	118	0	""	""	"ich the title character goes to Europe with Frederick Winterbourne and dies of ""Roman Fever"" after spending time with Giovanelli."
qb_lit_the_panther_c4443bfb	The Panther	accepted_likely_work	accepted_likely_work	63	3	60	40	"{""quoted_lit_context"":60,""raw_answerline_work_prompt"":3}"	"{""book"":2,""collection"":11,""novel"":1,""poem"":42,""sonnet"":2,""story"":4,""work"":1}"	"{""poem"":3}"	"{""geography"":1,""literature"":29,""other_academic"":13}"	85	4	accept	literary_or_quizbowl_literature_work_manual_audit	ation flared” in a poem that ends, “You must change your life.” This author of “The Panther” and “Archaic Torso of Apollo” asked, “Who, if I cried out, would hear me among the angelic orders?” in the first of ten poems t
qb_lit_winter_dreams_512911d4	Winter Dreams	accepted_likely_work	accepted_likely_work	52	4	48	37	"{""quoted_lit_context"":31,""raw_answerline_seed_clue_mention"":47,""raw_answerline_work_prompt"":4,""typed_title"":1}"	"{""answerline_seed"":47,""book"":2,""collection"":1,""novel"":7,""poem"":1,""short_story"":10,""story"":11,""unknown"":1,""work"":3}"	"{""short_story"":2,""story"":2}"	"{""fine_arts"":7,""geography"":6,""literature"":43,""other_academic"":13,""pop_culture"":2}"	101	22	accept	literary_or_quizbowl_literature_work_manual_audit	us: Dexter Green dumps Irenet Scherer for Judy Jones in this man’s short story “Winter Dreams.” For ten points each: [10] Identify this author who wrote about Amory Blaine in This Side of Paradise, and also penned The Di
qb_lit_blue_hotel_b3bd5887	Blue Hotel	accepted_likely_work	accepted_likely_work	93	1	92	67	"{""clue_derived_seed_clue_mention"":92,""quoted_lit_context"":3,""raw_answerline_work_prompt"":1}"	"{""clue_derived_seed"":92,""short_story"":4}"	"{""short_story"":1}"	"{""geography"":1,""literature"":55,""other_academic"":19,""pop_culture"":1}"	84	0	""	""	"In a short story by this author, an Easterner, a cowboy, and a Swede stay at a ""Blue Hotel"". This writer also wrote about Mary and Jimmie Johnson, who throw Maggie out of an apartment and force her to live on the streets"
qb_lit_mr_floods_party_e6cf25da	Mr. Flood’s Party	accepted_likely_work	accepted_likely_work	49	5	44	35	"{""raw_answerline_seed_clue_mention"":44,""raw_answerline_work_prompt"":5}"	"{""answerline_seed"":44,""poem"":5}"	"{""poem"":5}"	"{""literature"":23,""other_academic"":19}"	78	0	""	""	17. The title character of this poem “stood there in the middle of the road/Like Roland’s ghost winding a silent horn.” For 10 points each: [10] Identify this poem about an old recluse who “climb[s] alone one night/Over
qb_lit_the_windhover_b25b2a51	The Windhover	accepted_likely_work	accepted_likely_work	41	7	34	30	"{""quoted_lit_context"":34,""raw_answerline_work_prompt"":7}"	"{""poem"":20,""sonnet"":5,""unknown"":5,""work"":11}"	"{""poem"":5,""sonnet"":2}"	"{""literature"":21,""other_academic"":15}"	61	0	""	""	"k. For 10 points each: [10] Identify this British poet, a priest and author of ""The Windhover,"" who also penned the aforementioned line about ""dappled things"" in his poem ""Pied Beauty."""
qb_lit_voss_1dcd5c84	Voss	accepted_likely_work	accepted_likely_work	50	5	45	39	"{""author_verb_title"":21,""byline_title"":1,""raw_answerline_work_prompt"":5,""typed_title"":23}"	"{""epic"":4,""novel"":29,""unknown"":14,""work"":3}"	"{""novel"":4,""work"":1}"	"{""geography"":14,""literature"":13,""other_academic"":11}"	50	0	""	""	outback. For 10 points, name this country home to Peter Carey and the author of Voss, Patrick White.
qb_lit_banana_bottom_3df2c9be	Banana Bottom	accepted_likely_work	accepted_likely_work	50	5	45	35	"{""author_verb_title"":6,""byline_title"":1,""quoted_lit_context"":1,""raw_answerline_seed_clue_mention"":45,""raw_answerline_work_prompt"":5,""typed_title"":4}"	"{""answerline_seed"":45,""novel"":8,""poem"":3,""unknown"":3,""work"":3}"	"{""novel"":2,""work"":3}"	"{""geography"":4,""literature"":37,""other_academic"":8}"	71	10	accept	literary_or_quizbowl_literature_work_manual_audit	4. The protagonist of this novel ends up marrying Jubban after earlier threatening to marry the shiftless Hopping Dick Delgado to spite the Craigs, who had sent her to be educated in England. For 10 points each: [10] Ide
qb_lit_tender_buttons_27c8e7f4	Tender Buttons	accepted_likely_work	accepted_likely_work	86	1	85	62	"{""author_verb_title"":10,""clue_derived_seed_clue_mention"":82,""quoted_lit_context"":2,""raw_answerline_work_prompt"":1,""typed_title"":12}"	"{""autobiography"":3,""book"":4,""clue_derived_seed"":82,""collection"":9,""epic"":1,""ode"":1,""poem"":3,""unknown"":4}"	"{""book"":1}"	"{""literature"":77,""other_academic"":16}"	108	0	accept	literary_or_quizbowl_literature_work_manual_audit	his female American expatriate and life partner of Alice B. Toklas who authored Tender Buttons.
qb_lit_annie_john_4cb3e079	Annie John	accepted_likely_work	accepted_likely_work	61	3	58	45	"{""author_verb_title"":7,""raw_answerline_seed_clue_mention"":58,""raw_answerline_work_prompt"":3,""typed_title"":5}"	"{""answerline_seed"":58,""novel"":8,""unknown"":6,""work"":1}"	"{""novel"":3}"	"{""geography"":5,""other_academic"":56}"	66	0	accept	literary_or_quizbowl_literature_work_manual_audit	r Claude McKay hailed from this Caribbean nation. The female Antiguan author of Annie John, whose adopted last name is Kincaid, uses this country’s name in her penname.
qb_lit_battle_royal_c50fe8a2	Battle Royal	accepted_likely_work	accepted_likely_work	73	2	71	48	"{""clue_derived_seed_clue_mention"":71,""quoted_lit_context"":36,""raw_answerline_work_prompt"":2}"	"{""clue_derived_seed"":71,""essay"":3,""novel"":27,""short_story"":4,""story"":3,""work"":1}"	"{""novel"":2}"	"{""literature"":64,""other_academic"":16,""pop_culture"":3}"	271	0	""	""	"nist hanged, and its first chapter was published separately as the short story ""Battle Royal."" After a falling out with Jack and the Brotherhood, the narrator retreats to his basement apartment, believing himself unnotic"
qb_lit_os_lusiadas_7fc3d993	Os Lusiadas	accepted_likely_work	accepted_likely_work	35	25	10	19	"{""author_verb_title"":3,""raw_answerline_seed_clue_mention"":10,""raw_answerline_work_prompt"":25,""typed_title"":1}"	"{""answerline_seed"":10,""epic"":16,""poem"":13}"	"{""epic"":12,""poem"":13}"	"{""history"":2,""other_academic"":21}"	64	3	""	""	10. The tenth section of this work describes angels “weeping o’er the tomb/Where Thomas sleeps” That section also contains a scene where “the machine of the world” is explained to the protagonist, who learns about the Ba
