transaction_id	add_work_id	add_title	add_creator	cut_work_id	cut_title	cut_creator	packet_ids	evidence_refs	score_delta	coverage_effect	source_status_effect	duplicate_check	chronology_check	boundary_check	gate_status	rationale	notes
x047_pair_000850	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_latcarib_lit_drummond_poems	Selected Poems	Carlos Drummond de Andrade	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=5.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_selection_only	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=965;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_selection_only;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000851	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_indig_lit_elicura_poems	Selected Poems	Elicura Chihuailaf	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=5.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_selection_only	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=965;cut_year=2000	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_selection_only;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000852	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_indig_lit_odi_gonzales_poems	Selected Poems	Odi Gonzales	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=5.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_selection_only	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=965;cut_year=2000	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_selection_only;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000853	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_bloom_poe_tales	Tales	Edgar Allan Poe	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.70	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	cut_chronology_issue_review_required;add_year=965;cut_year=1830	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=tales(2);chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000854	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_completion_lit_peretz_stories	Selected Stories	I. L. Peretz	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.70	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=965;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected stories(7). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000855	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_global_lit_manto_selected_stories	Selected Stories	Saadat Hasan Manto	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.70	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=965;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected stories(7). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000856	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_latcarib_lit_silvina_ocampo_stories	Selected Stories	Silvina Ocampo	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.70	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=965;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected stories(7). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000857	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_bloom_reviewed_welty_stories	Selected Stories	Eudora Welty	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.70	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=965;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected stories(7). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000858	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_southasia_lit_pudhumaipithan_stories	Selected Stories	Pudhumaipithan	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.70	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=965;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected stories(7). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000859	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_genre_lit_stories_life	Stories of Your Life and Others	Ted Chiang	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.70	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=965;cut_year=2002	cut_boundary_flag_review_required	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=arrival(2);boundary_case. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000860	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_bloom_gap_031_0015_poems	Poems	Alcman	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.60	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=965;cut_year=-525	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=poems(6). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000861	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_bloom_marvell_poems	Poems	Andrew Marvell	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.60	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=965;cut_year=1650	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=poems(6). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000862	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_southasia_lit_avadanasataka	Avadanasataka	Buddhist Sanskrit narrative tradition	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	pending_path_position_chronology_validation;add_year=965;cut_year=150	cut_boundary_flag_review_required	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;boundary_case. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000863	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_southasia_lit_divyavadana	Divyavadana	Buddhist Sanskrit narrative tradition	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	pending_path_position_chronology_validation;add_year=965;cut_year=1200	cut_boundary_flag_review_required	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;boundary_case. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000864	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_wave003_louise_labe_sonnets_elegies	Sonnets et elegies	Louise Labe	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=965;cut_year=1555	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000865	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_bloom_gap_031_0278_les_odes	Les Odes	Pierre de Ronsard	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=965;cut_year=1560	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000866	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_wave004_walther_von_der_vogelweide_selected_poems	Walther von der Vogelweide: Selected Poems	Walther von der Vogelweide	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=965;cut_year=1200	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000867	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_wave004_guido_cavalcanti_rime	Rime	Guido Cavalcanti	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=965;cut_year=1290	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000868	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_bloom_late_032_literature_bloom_democratic_age_reviewed_0423_selected_poems	Fetes galantes and Romances sans paroles	Paul Verlaine	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=965;cut_year=1869	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000869	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_bloom_reviewed_tales_belkin	The Tales of Belkin	Alexander Pushkin	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=965;cut_year=1831	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000870	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_wave003_swinburne_poems_ballads	Poems and Ballads	Algernon Charles Swinburne	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=965;cut_year=1866	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000871	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_wave003_hopkins_poems	Poems of Gerard Manley Hopkins	Gerard Manley Hopkins	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=965;cut_year=1918	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000872	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_wave002_whittier_snow_bound_selected_poems	Snow-Bound and Selected Poems	John Greenleaf Whittier	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=965;cut_year=1866	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000873	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_wave002_bryant_thanatopsis_selected_poems	Thanatopsis and Selected Poems	William Cullen Bryant	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=965;cut_year=1821	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000874	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_wave002_dunbar_lyrics_lowly_life	Lyrics of Lowly Life	Paul Laurence Dunbar	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=closed_by_independent_external_support	cut_generic_duplicate_cluster_review_required	cut_chronology_issue_review_required;add_year=965;cut_year=1896	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: closed_by_independent_external_support;generic_title;duplicate_cluster=selected poems(106);chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000875	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_bloom_tennyson_poems	In Memoriam A.H.H. and Selected Poems	Alfred Tennyson	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=965;cut_year=1850	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000876	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_bloom_mallarme_poetry_prose	A Throw of the Dice and Selected Poems	Stephane Mallarme	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=965;cut_year=1897	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000877	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_wave002_poe_raven_selected_poems	The Raven and Selected Poems	Edgar Allan Poe	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=965;cut_year=1845	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000878	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_wave004_bunin_dark_avenues	Dark Avenues	Ivan Bunin	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=965;cut_year=1943	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000879	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_wave004_zoshchenko_sentimental_tales	Sentimental Tales	Mikhail Zoshchenko	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=965;cut_year=1923	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000880	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_wave001_bierce_in_midst_of_life	In the Midst of Life	Ambrose Bierce	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=965;cut_year=1891	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000881	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_genre_lit_jungle_book	The Jungle Book	Rudyard Kipling	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	pending_path_position_chronology_validation;add_year=965;cut_year=1894	cut_boundary_flag_review_required	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;boundary_case. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000882	work_candidate_source_broadview_hrotsvitha_abraham	Abraham	Hrotsvitha of Gandersheim	work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0845_selected_poetry_of_andrea_zanzotto	Selected Poetry of Andrea Zanzotto	Andrea Zanzotto	X045;X046;X047	x017_ev_broadview_medieval_drama_hrosvitha_abraham;x017_ev_x043_encyclopedia_com_hrotsvit_abraham	+2.900 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=965;cut_year=1903	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
