work_id	candidate_status	canonical_title	evidence_count	accepted_external_support_count	provisional_external_support_count	accepted_independent_support_families	provisional_independent_support_families	representative_selection_count	non_scoring_evidence_count	internal_evidence_count	source_debt_status	closure_scope	blocking_reason	next_action
work_candidate_latcarib_lit_lumperica	incumbent_current_path	Lumperica	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale4_lit_oromay	incumbent_current_path	Oromay	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_midnight_children_duplicate_guard	incumbent_current_path	Shame	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_she_had_horses	incumbent_current_path	She Had Some Horses	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_tales_tikongs	incumbent_current_path	Tales of the Tikongs	3	3	0	3	0	0	0	0	closed_by_independent_external_support	complete_work_candidate_scope_pending	Meets minimum accepted independent support-family count.	score_with_duplicate_boundary_and_taxonomy_gates
work_candidate_dedupe_replacement_cave_and_shadows	incumbent_current_path	The Cave and the Shadows	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_euro_under_lit_encyclopedia_dead	incumbent_current_path	The Encyclopedia of the Dead	2	2	0	2	0	0	0	0	closed_by_independent_external_support	complete_work_candidate_scope_pending	Meets minimum accepted independent support-family count.	score_with_duplicate_boundary_and_taxonomy_gates
work_candidate_latcarib_lit_lizards_tail	incumbent_current_path	The Lizard's Tail	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_euro_under_lit_sorrow_belgium	incumbent_current_path	The Sorrow of Belgium	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_woman_black	incumbent_current_path	The Woman in Black	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_woman_owned_shadows	incumbent_current_path	The Woman Who Owned the Shadows	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_i_rigoberta_menchu	incumbent_current_path	I, Rigoberta Menchu	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_mandatory_piano_teacher	incumbent_current_path	The Piano Teacher	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_mandatory_butchers_wife	incumbent_current_path	The Butcher's Wife	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_mandatory_cassandra_wolf	incumbent_current_path	Cassandra	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_latcarib_lit_abeng	incumbent_current_path	Abeng	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_southasia_lit_akkarmashi	incumbent_current_path	Akkarmashi	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_me_lit_berji_kristin	incumbent_current_path	Berji Kristin: Tales from the Garbage Hills	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_cities_of_salt	incumbent_current_path	Cities of Salt	1	0	0	0	0	1	0	0	open_selection_only	selection_identity	Evidence is selection/representation support, not complete-work support.	verify_complete_work_scope_or_record_selection_policy
work_candidate_southasia_lit_in_custody	incumbent_current_path	In Custody	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_love_medicine	incumbent_current_path	Love Medicine	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_africa_lit_mindblast	incumbent_current_path	Mindblast	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_neuromancer	incumbent_current_path	Neuromancer	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_globalcon_lit_nights_circus	incumbent_current_path	Nights at the Circus	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_southasia_lit_randamoozham	incumbent_current_path	Randamoozham	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_sanaaq	incumbent_current_path	Sanaaq	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_latcarib_lit_segu	incumbent_current_path	Segu	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_stars_pocket	incumbent_current_path	Stars in My Pocket Like Grains of Sand	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_the_bone_people	incumbent_current_path	The Bone People	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale_lit_chess_king	incumbent_current_path	The Chess King	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_globalcon_lit_mango_street	incumbent_current_path	The House on Mango Street	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_duras_lover	incumbent_current_path	The Lover	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_latcarib_lit_republic_dreams	incumbent_current_path	The Republic of Dreams	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_latcarib_lit_ship_fools_peri_rossi	incumbent_current_path	The Ship of Fools	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_unbearable_lightness	incumbent_current_path	The Unbearable Lightness of Being	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_year_death_ricardo_reis	incumbent_current_path	The Year of the Death of Ricardo Reis	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_southasia_lit_yajnaseni	incumbent_current_path	Yajnaseni	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_africa_lit_yaka	incumbent_current_path	Yaka	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_dictionary_of_the_khazars	incumbent_current_path	Dictionary of the Khazars	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_latcarib_lit_love_shadows	incumbent_current_path	Of Love and Shadows	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale2_lit_blood_meridian	incumbent_current_path	Blood Meridian	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_august_wilson_fences	incumbent_current_path	Fences	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_annie_john	incumbent_current_path	Annie John	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_me_lit_fantasia	incumbent_current_path	Fantasia: An Algerian Cavalcade	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale_lit_pramoedya_footsteps	incumbent_current_path	Footsteps	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_eastasia_lit_half_man_woman	incumbent_current_path	Half of Man Is Woman	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_garcia_marquez_love_cholera	incumbent_current_path	Love in the Time of Cholera	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_no_sugar	incumbent_current_path	No Sugar	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_oranges_not_only_fruit	incumbent_current_path	Oranges Are Not the Only Fruit	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_satantango	incumbent_current_path	Satantango	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_handmaids_tale	incumbent_current_path	The Handmaid's Tale	1	0	0	0	0	1	0	0	open_selection_only	selection_identity	Evidence is selection/representation support, not complete-work support.	verify_complete_work_scope_or_record_selection_policy
work_candidate_scale4_lit_sand_child	incumbent_current_path	The Sand Child	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_africa_lit_lorsa_lopez	incumbent_current_path	The Seven Solitudes of Lorsa Lopez	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_reviewed_white_noise	incumbent_current_path	White Noise	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_globalcon_lit_final_passage	incumbent_current_path	The Final Passage	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_latcarib_lit_old_gringo	incumbent_current_path	The Old Gringo	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_artists_floating_world	incumbent_current_path	An Artist of the Floating World	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_latcarib_lit_walcott_collected_poems	incumbent_current_path	Collected Poems 1948-1984	2	2	0	2	0	0	0	0	closed_by_independent_external_support	complete_work_candidate_scope_pending	Meets minimum accepted independent support-family count.	score_with_duplicate_boundary_and_taxonomy_gates
work_candidate_bloom_reviewed_foe	incumbent_current_path	Foe	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_fools_crow	incumbent_current_path	Fools Crow	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_i_tituba	incumbent_current_path	I, Tituba, Black Witch of Salem	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_maps_nuruddin_farah	incumbent_current_path	Maps	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_africa_lit_matigari	incumbent_current_path	Matigari	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_potiki_grace	incumbent_current_path	Potiki	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_red_sorghum	incumbent_current_path	Red Sorghum	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_africa_lit_kojo_laing_search	incumbent_current_path	Search Sweet Country	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_see_under_love	incumbent_current_path	See Under: Love	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_latcarib_lit_summer_lightning	incumbent_current_path	Summer Lightning	3	3	0	3	0	0	0	0	closed_by_independent_external_support	complete_work_candidate_scope_pending	Meets minimum accepted independent support-family count.	score_with_duplicate_boundary_and_taxonomy_gates
work_candidate_genre_lit_dark_knight_returns	incumbent_current_path	The Dark Knight Returns	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_globalcon_lit_golden_gate	incumbent_current_path	The Golden Gate	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_little_school	incumbent_current_path	The Little School	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale4_lit_matriarch	incumbent_current_path	The Matriarch	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_rez_sisters	incumbent_current_path	The Rez Sisters	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_reviewed_thomas_beulah	incumbent_current_path	Thomas and Beulah	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_africa_lit_voices_made_night	incumbent_current_path	Voices Made Night	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_watchmen	incumbent_current_path	Watchmen	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_latcarib_lit_hilda_dog_eyes	incumbent_current_path	With My Dog-Eyes	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_canon_beloved	incumbent_current_path	Beloved	1	0	0	0	0	0	1	1	open_internal_only	none	Only internal accepted-site or packet evidence exists.	add_external_source_support
work_candidate_globalcon_lit_womans_story	incumbent_current_path	A Woman's Story	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_africa_lit_anthills_savannah	incumbent_current_path	Anthills of the Savannah	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_globalcon_lit_borderlands	incumbent_current_path	Borderlands / La Frontera	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_latcarib_lit_eva_luna	incumbent_current_path	Eva Luna	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_globalcon_lit_skin_lion	incumbent_current_path	In the Skin of a Lion	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale4_lit_kisses_nederends	incumbent_current_path	Kisses in the Nederends	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_liliths_brood	incumbent_current_path	Lilith's Brood	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_my_place	incumbent_current_path	My Place	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_latcarib_lit_no_telephone_heaven	incumbent_current_path	No Telephone to Heaven	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_norwegian_wood	incumbent_current_path	Norwegian Wood	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_twisted_hero	incumbent_current_path	Our Twisted Hero	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_black_dahlia	incumbent_current_path	The Black Dahlia	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_euro_under_lit_door_szabo	incumbent_current_path	The Door	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_eastasia_lit_general_retires	incumbent_current_path	The General Retires	1	0	1	0	1	0	0	0	open_provisional_external_support	none	External evidence exists but reviewer_status is not accepted.	review_evidence_scope_and_accept_or_reject
work_candidate_completion_lit_piano_lesson	incumbent_current_path	The Piano Lesson	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale4_lit_sacred_night	incumbent_current_path	The Sacred Night	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_whale_rider	incumbent_current_path	The Whale Rider	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_africa_lit_cape_town_wicomb	incumbent_current_path	You Can't Get Lost in Cape Town	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_griever	incumbent_current_path	Griever: An American Monkey King in China	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_latcarib_lit_small_place	incumbent_current_path	A Small Place	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_barungin	incumbent_current_path	Barungin	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_africa_lit_bones_hove	incumbent_current_path	Bones	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_globalcon_lit_cats_eye	incumbent_current_path	Cat's Eye	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_dont_take_love	incumbent_current_path	Don't Take Your Love to Town	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale_lit_pramoedya_house_glass	incumbent_current_path	House of Glass	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_ice_candy_man	incumbent_current_path	Ice-Candy-Man	1	0	0	0	0	0	0	0	open_needs_review	none	Evidence exists but does not satisfy debt-closure rules.	manual_source_debt_review
work_candidate_completion_lit_kitchen_yoshimoto	incumbent_current_path	Kitchen	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_southasia_lit_kusumabale	incumbent_current_path	Kusumabale	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_reviewed_libra	incumbent_current_path	Libra	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_nervous_conditions	incumbent_current_path	Nervous Conditions	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_euro_under_lit_obabakoak	incumbent_current_path	Obabakoak	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_paradise_blind	incumbent_current_path	Paradise of the Blind	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale3_lit_solibo_magnificent	incumbent_current_path	Solibo Magnificent	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_globalcon_lit_satanic_verses	incumbent_current_path	The Satanic Verses	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_shadow_lines	incumbent_current_path	The Shadow Lines	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_sun_my_father	incumbent_current_path	The Sun, My Father	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_tracks_erdrich	incumbent_current_path	Tracks	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_carver_where_calling	incumbent_current_path	Where I'm Calling From	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_fantasy_eaters	incumbent_current_path	The Fantasy Eaters	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_africa_lit_kojo_laing_aeroplanes	incumbent_current_path	Woman of the Aeroplanes	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_latcarib_lit_crossing_mangrove	incumbent_current_path	Crossing the Mangrove	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_dry_lips	incumbent_current_path	Dry Lips Oughta Move to Kapuskasing	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_from_hell	incumbent_current_path	From Hell	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_hyperion	incumbent_current_path	Hyperion	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_medicine_river	incumbent_current_path	Medicine River	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_euro_under_lit_nostalgia	incumbent_current_path	Nostalgia	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_globalcon_lit_sweet_days	incumbent_current_path	Sweet Days of Discipline	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_leonel_lienlaf	incumbent_current_path	The Bird Has Awakened in My Heart	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_southasia_lit_grip_of_change	incumbent_current_path	The Grip of Change	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_joy_luck_club	incumbent_current_path	The Joy Luck Club	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_africa_lit_senhor_araujo	incumbent_current_path	The Last Will and Testament of Senhor da Silva Araujo	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_euro_under_lit_melancholy_resistance	incumbent_current_path	The Melancholy of Resistance	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_remains_day	incumbent_current_path	The Remains of the Day	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_sandman	incumbent_current_path	The Sandman	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_latcarib_lit_certain_orient	incumbent_current_path	The Tale of a Certain Orient	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_touba_meaning_night	incumbent_current_path	Touba and the Meaning of Night	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_globalcon_lit_woman_sand_myrrh	incumbent_current_path	Women of Sand and Myrrh	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_women_without_men	incumbent_current_path	Women Without Men	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_mandatory_like_water_chocolate	incumbent_current_path	Like Water for Chocolate	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_walcott_omeros	incumbent_current_path	Omeros	2	0	1	0	1	1	0	0	open_provisional_external_support	none	External evidence exists but reviewer_status is not accepted.	review_evidence_scope_and_accept_or_reject
work_candidate_africa_lit_and_they_didnt_die	incumbent_current_path	And They Didn't Die	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_africa_lit_ballad_love_wind	incumbent_current_path	Balada de Amor ao Vento	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_devil_blue_dress	incumbent_current_path	Devil in a Blue Dress	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale_lit_dogeaters	incumbent_current_path	Dogeaters	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale3_lit_lucy_kincaid	incumbent_current_path	Lucy	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale4_lit_mean_spirit	incumbent_current_path	Mean Spirit	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_africa_lit_monnew	incumbent_current_path	Monnew	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_mr_mani	incumbent_current_path	Mr. Mani	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_africa_lit_nagona	incumbent_current_path	Nagona	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale3_lit_once_were_warriors	incumbent_current_path	Once Were Warriors	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_possession_byatt	incumbent_current_path	Possession	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_soul_mountain	incumbent_current_path	Soul Mountain	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_tehanu	incumbent_current_path	Tehanu	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_wave005_yakup_kadri_yaban	incumbent_current_path	Yaban	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_globalcon_lit_buddha_suburbia	incumbent_current_path	The Buddha of Suburbia	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_sorrow_of_war_bao_ninh	incumbent_current_path	The Sorrow of War	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_me_lit_stone_laughter	incumbent_current_path	The Stone of Laughter	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_toronto_dreamers_rock	incumbent_current_path	Toronto at Dreamer's Rock	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
