cut_candidate_id	work_id	incumbent_path_id	rank	title	creator	tier	source_status	review_status	source_debt_status	evidence_count	generic_title_flag	duplicate_cluster_key	duplicate_cluster_size	chronology_issue_count	boundary_flag	risk_score	gate_status	rationale	next_action
x046_cut_2719	work_candidate_eastasia_lit_no_mans_land	candidate:eastasia_lit_no_mans_land	2719	No Man's Land	Duong Thu Huong	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2721	work_candidate_global_lit_snow_pamuk	candidate:global_lit_snow_pamuk	2721	Snow	Orhan Pamuk	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2723	work_candidate_globalcon_lit_days_abandonment	candidate:globalcon_lit_days_abandonment	2723	The Days of Abandonment	Elena Ferrante	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2724	work_candidate_me_lit_last_pomegranate	candidate:me_lit_last_pomegranate	2724	The Last Pomegranate Tree	Bachtyar Ali	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2725	work_candidate_global_lit_stone_virgins	candidate:global_lit_stone_virgins	2725	The Stone Virgins	Yvonne Vera	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2726	work_candidate_global_lit_yacoubian_building	candidate:global_lit_yacoubian_building	2726	The Yacoubian Building	Alaa Al Aswany	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2727	work_candidate_africa_lit_waiting_angel	candidate:africa_lit_waiting_angel	2727	Waiting for an Angel	Helon Habila	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2729	work_candidate_africa_lit_african_psycho	candidate:africa_lit_african_psycho	2729	African Psycho	Alain Mabanckou	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2730	work_candidate_global_lit_brick_lane	candidate:global_lit_brick_lane	2730	Brick Lane	Monica Ali	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2731	work_candidate_globalcon_lit_elizabeth_costello	candidate:globalcon_lit_elizabeth_costello	2731	Elizabeth Costello	J. M. Coetzee	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2733	work_candidate_latcarib_lit_poncia_vicencio	candidate:latcarib_lit_poncia_vicencio	2733	Poncia Vicencio	Conceicao Evaristo	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2734	work_candidate_completion_lit_purple_hibiscus	candidate:completion_lit_purple_hibiscus	2734	Purple Hibiscus	Chimamanda Ngozi Adichie	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2737	work_candidate_africa_lit_cry_winnie	candidate:africa_lit_cry_winnie	2737	The Cry of Winnie Mandela	Njabulo Ndebele	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2738	work_candidate_globalcon_lit_housekeeper_professor	candidate:globalcon_lit_housekeeper_professor	2738	The Housekeeper and the Professor	Yoko Ogawa	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2739	work_candidate_boundary_replacement_the_known_world	candidate:boundary_replacement_the_known_world	2739	The Known World	Edward P. Jones	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2740	work_candidate_global_lit_namesake	candidate:global_lit_namesake	2740	The Namesake	Jhumpa Lahiri	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2741	work_candidate_global_lit_2666	candidate:global_lit_2666	2741	2666	Roberto Bolano	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2742	work_candidate_africa_lit_agaat	candidate:africa_lit_agaat	2742	Agaat	Marlene van Niekerk	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2743	work_candidate_scale2_lit_gilead	candidate:scale2_lit_gilead	2743	Gilead	Marilynne Robinson	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2744	work_candidate_africa_lit_graceland	candidate:africa_lit_graceland	2744	GraceLand	Chris Abani	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2746	work_candidate_africa_lit_links	candidate:africa_lit_links	2746	Links	Nuruddin Farah	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2747	work_candidate_southasia_lit_maps_for_lost_lovers	candidate:southasia_lit_maps_for_lost_lovers	2747	Maps for Lost Lovers	Nadeem Aslam	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2750	work_candidate_latcarib_lit_dew_breaker	candidate:latcarib_lit_dew_breaker	2750	The Dew Breaker	Edwidge Danticat	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2751	work_candidate_southasia_lit_hungry_tide	candidate:southasia_lit_hungry_tide	2751	The Hungry Tide	Amitav Ghosh	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2752	work_candidate_indig_lit_tu_grace	candidate:indig_lit_tu_grace	2752	Tu	Patricia Grace	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2753	work_candidate_eastasia_lit_whale_cheon	candidate:eastasia_lit_whale_cheon	2753	Whale	Cheon Myeong-kwan	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2754	work_candidate_indig_lit_wild_dogs_skirt	candidate:indig_lit_wild_dogs_skirt	2754	Wild Dogs Under My Skirt	Tusiata Avia	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2757	work_candidate_mandatory_cloud_atlas	candidate:mandatory_cloud_atlas	2757	Cloud Atlas	David Mitchell	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2758	work_candidate_scale4_lit_broken_glass	candidate:scale4_lit_broken_glass	2758	Broken Glass	Alain Mabanckou	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2759	work_candidate_eastasia_lit_brothers_yu_hua	candidate:eastasia_lit_brothers_yu_hua	2759	Brothers	Yu Hua	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2760	work_candidate_eastasia_lit_chinatown_thuan	candidate:eastasia_lit_chinatown_thuan	2760	Chinatown	Thuan	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2761	work_candidate_africa_lit_everything_good	candidate:africa_lit_everything_good	2761	Everything Good Will Come	Sefi Atta	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2762	work_candidate_africa_lit_minaret	candidate:africa_lit_minaret	2762	Minaret	Leila Aboulela	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2766	work_candidate_latcarib_lit_color_defect	candidate:latcarib_lit_color_defect	2766	A Color Defect	Ana Maria Goncalves	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2768	work_candidate_africa_lit_ancestor_stones	candidate:africa_lit_ancestor_stones	2768	Ancestor Stones	Aminatta Forna	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2769	work_candidate_latcarib_lit_becos_memoria	candidate:latcarib_lit_becos_memoria	2769	Becos da memoria	Conceicao Evaristo	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2770	work_candidate_latcarib_lit_bonsai	candidate:latcarib_lit_bonsai	2770	Bonsai	Alejandro Zambra	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2771	work_candidate_carpentaria_alexis_wright	candidate:carpentaria_alexis_wright	2771	Carpentaria	Alexis Wright	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2773	work_candidate_completion_lit_half_yellow_sun	candidate:completion_lit_half_yellow_sun	2773	Half of a Yellow Sun	Chimamanda Ngozi Adichie	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2774	work_candidate_globalcon_lit_in_country_men	candidate:globalcon_lit_in_country_men	2774	In the Country of Men	Hisham Matar	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2775	work_candidate_africa_lit_kaveena	candidate:africa_lit_kaveena	2775	Kaveena	Boubacar Boris Diop	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2776	work_candidate_eastasia_lit_life_death_wearing_me_out	candidate:eastasia_lit_life_death_wearing_me_out	2776	Life and Death Are Wearing Me Out	Mo Yan	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2777	work_candidate_africa_lit_porcupine	candidate:africa_lit_porcupine	2777	Memoirs of a Porcupine	Alain Mabanckou	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2778	work_candidate_indig_lit_swallow_air	candidate:indig_lit_swallow_air	2778	Swallow the Air	Tara June Winch	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2780	work_candidate_scale5_lit_bastard_istanbul	candidate:scale5_lit_bastard_istanbul	2780	The Bastard of Istanbul	Elif Shafak	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2781	work_candidate_completion_lit_book_of_not	candidate:completion_lit_book_of_not	2781	The Book of Not	Tsitsi Dangarembga	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2782	work_candidate_completion_lit_inheritance_loss	candidate:completion_lit_inheritance_loss	2782	The Inheritance of Loss	Kiran Desai	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2784	work_candidate_indig_lit_house_many_gods	candidate:indig_lit_house_many_gods	2784	House of Many Gods	Kiana Davenport	contextual	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2785	work_candidate_southasia_lit_golden_age	candidate:southasia_lit_golden_age	2785	A Golden Age	Tahmima Anam	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2787	work_candidate_africa_lit_coconut	candidate:africa_lit_coconut	2787	Coconut	Kopano Matlwa	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2788	work_candidate_completion_lit_flights_tokarczuk	candidate:completion_lit_flights_tokarczuk	2788	Flights	Olga Tokarczuk	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2789	work_candidate_globalcon_lit_beautiful_things	candidate:globalcon_lit_beautiful_things	2789	The Beautiful Things That Heaven Bears	Dinaw Mengestu	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2790	work_candidate_brief_wondrous_life_oscar_wao	candidate:brief_wondrous_life_oscar_wao	2790	The Brief Wondrous Life of Oscar Wao	Junot Diaz	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2791	work_candidate_southasia_lit_reluctant_fundamentalist	candidate:southasia_lit_reluctant_fundamentalist	2791	The Reluctant Fundamentalist	Mohsin Hamid	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2792	work_candidate_global_lit_vegetarian	candidate:global_lit_vegetarian	2792	The Vegetarian	Han Kang	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2793	work_candidate_dedupe_replacement_tree_of_smoke	candidate:dedupe_replacement_tree_of_smoke	2793	Tree of Smoke	Denis Johnson	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2794	work_candidate_euro_under_lit_triest_dasa	candidate:euro_under_lit_triest_dasa	2794	Trieste	Dasa Drndic	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2795	work_candidate_africa_lit_burma_boy	candidate:africa_lit_burma_boy	2795	Burma Boy	Biyi Bandele	contextual	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2796	work_candidate_indig_lit_miko_kings	candidate:indig_lit_miko_kings	2796	Miko Kings	LeAnne Howe	contextual	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2797	work_candidate_southasia_lit_case_exploding_mangoes	candidate:southasia_lit_case_exploding_mangoes	2797	A Case of Exploding Mangoes	Mohammed Hanif	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2798	work_candidate_southasia_lit_aadujeevitham	candidate:southasia_lit_aadujeevitham	2798	Aadujeevitham	Benyamin	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2799	work_candidate_globalcon_lit_breasts_eggs	candidate:globalcon_lit_breasts_eggs	2799	Breasts and Eggs	Mieko Kawakami	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2800	work_candidate_indig_lit_unincorporated_territory	candidate:indig_lit_unincorporated_territory	2800	from unincorporated territory	Craig Santos Perez	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2801	work_candidate_me_lit_bachtyar_night_city	candidate:me_lit_bachtyar_night_city	2801	I Stared at the Night of the City	Bachtyar Ali	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2802	work_candidate_dedupe_replacement_ilustrado	candidate:dedupe_replacement_ilustrado	2802	Ilustrado	Miguel Syjuco	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2803	work_candidate_completion_lit_please_look_after_mom	candidate:completion_lit_please_look_after_mom	2803	Please Look After Mom	Shin Kyung-sook	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2804	work_candidate_euro_under_lit_purge	candidate:euro_under_lit_purge	2804	Purge	Sofi Oksanen	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2805	work_candidate_completion_lit_sea_of_poppies	candidate:completion_lit_sea_of_poppies	2805	Sea of Poppies	Amitav Ghosh	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2808	work_candidate_dedupe_replacement_palace_of_illusions	candidate:dedupe_replacement_palace_of_illusions	2808	The Palace of Illusions	Chitra Banerjee Divakaruni	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2809	work_candidate_indig_lit_plague_doves	candidate:indig_lit_plague_doves	2809	The Plague of Doves	Louise Erdrich	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2810	work_candidate_indig_lit_salt_wind	candidate:indig_lit_salt_wind	2810	The Salt-Wind	Brandy Nalani McDougall	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2812	work_candidate_completion_lit_white_tiger	candidate:completion_lit_white_tiger	2812	The White Tiger	Aravind Adiga	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2814	work_candidate_me_lit_to_end_land	candidate:me_lit_to_end_land	2814	To the End of the Land	David Grossman	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2815	work_candidate_globalcon_lit_visitation	candidate:globalcon_lit_visitation	2815	Visitation	Jenny Erpenbeck	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2816	work_candidate_indig_lit_xurtan	candidate:indig_lit_xurtan	2816	X-Teya, u puksi'ik'al ko'olel / Teya, a Woman's Heart	Marisol Ceh Moo	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2817	work_candidate_latcarib_lit_zong	candidate:latcarib_lit_zong	2817	Zong!	M. NourbeSe Philip	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2818	work_candidate_completion_lit_burnt_shadows	candidate:completion_lit_burnt_shadows	2818	Burnt Shadows	Kamila Shamsie	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2819	work_candidate_dedupe_replacement_drive_your_plow	candidate:dedupe_replacement_drive_your_plow	2819	Drive Your Plow Over the Bones of the Dead	Olga Tokarczuk	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2820	work_candidate_eastasia_lit_frog_mo_yan	candidate:eastasia_lit_frog_mo_yan	2820	Frog	Mo Yan	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2822	work_candidate_globalcon_lit_my_struggle	candidate:globalcon_lit_my_struggle	2822	My Struggle	Karl Ove Knausgaard	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2823	work_candidate_latcarib_lit_signs_end_world	candidate:latcarib_lit_signs_end_world	2823	Signs Preceding the End of the World	Yuri Herrera	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2824	work_candidate_africa_lit_tail_blue_bird	candidate:africa_lit_tail_blue_bird	2824	Tail of the Blue Bird	Nii Ayikwei Parkes	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2825	work_candidate_indig_lit_adventures_vela	candidate:indig_lit_adventures_vela	2825	The Adventures of Vela	Albert Wendt	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2826	work_candidate_latcarib_lit_book_night_women	candidate:latcarib_lit_book_night_women	2826	The Book of Night Women	Marlon James	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2828	work_candidate_scale5_lit_golden_legend_ndiaye	candidate:scale5_lit_golden_legend_ndiaye	2828	Three Strong Women	Marie NDiaye	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2829	work_candidate_indig_lit_bloodclot	candidate:indig_lit_bloodclot	2829	Bloodclot	Tusiata Avia	contextual	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2830	work_candidate_mandatory_wolf_hall	candidate:mandatory_wolf_hall	2830	Wolf Hall	Hilary Mantel	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2831	work_candidate_scale2_lit_visit_goon_squad	candidate:scale2_lit_visit_goon_squad	2831	A Visit from the Goon Squad	Jennifer Egan	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2832	work_candidate_africa_lit_beneath_lion_gaze	candidate:africa_lit_beneath_lion_gaze	2832	Beneath the Lion's Gaze	Maaza Mengiste	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2833	work_candidate_me_lit_celestial_bodies	candidate:me_lit_celestial_bodies	2833	Celestial Bodies	Jokha al-Harthi	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2834	work_candidate_southasia_lit_karnali_blues	candidate:southasia_lit_karnali_blues	2834	Karnali Blues	Buddhisagar	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2835	work_candidate_indig_lit_motorcycles_sweetgrass	candidate:indig_lit_motorcycles_sweetgrass	2835	Motorcycles and Sweetgrass	Drew Hayden Taylor	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2836	work_candidate_africa_lit_oil_on_water	candidate:africa_lit_oil_on_water	2836	Oil on Water	Helon Habila	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2837	work_candidate_southasia_lit_one_part_woman	candidate:southasia_lit_one_part_woman	2837	One Part Woman	Perumal Murugan	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
