id	rank	phase	title	aliases	creators	date_label	sort_year	period_bucket	macro_region	form_bucket	section	group	topic	medium	unit_type	tier	pool	source	source_id	source_status	review_status	progress_status	lifetime_path	url	normalized_title	normalized_creators	boundary_flags	generic_title
candidate:genre_lit_carrie	2182	8	Carrie	""	Stephen King	1974	1974	1970_1979_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	horror_literature	text	novel	contextual	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_carrie	manual_only	needs_sources	planned	true		carrie	stephen king	genre_fiction	false
candidate:mandatory_morante_history	2183	8	History: A Novel	La Storia	Elsa Morante	1974	1974	1970_1979_ce	europe	fiction_narrative_prose	textual_humanities	literature	italian_literature	text	novel	major	coverage	wave_051_literature_mandatory_omissions_early_modern_global_modern	mandatory_morante_history	manual_only	needs_sources	planned	true		history novel	elsa morante	history_chronicle	false
candidate:genre_lit_dhalgren	2187	8	Dhalgren	""	Samuel R. Delany	1975	1975	1970_1979_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_dhalgren	manual_only	needs_sources	planned	true		dhalgren	samuel r delany	genre_fiction	false
candidate:genre_lit_female_man	2196	8	The Female Man	""	Joanna Russ	1975	1975	1970_1979_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_female_man	manual_only	needs_sources	planned	true		female man	joanna russ	genre_fiction	false
candidate:completion_lit_periodic_table	2198	8	The Periodic Table	""	Primo Levi	1975	1975	1970_1979_ce	europe	essays_memoir_testimony	textual_humanities	literature	italian_literature	text	memoir	major	coverage	wave_022_literature_europe_completion_spine	completion_lit_periodic_table	manual_only	needs_sources	planned	true		periodic table	primo levi	memoir_testimony	false
candidate:genre_lit_tuck_everlasting	2199	8	Tuck Everlasting	""	Natalie Babbitt	1975	1975	1970_1979_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_tuck_everlasting	manual_only	needs_sources	planned	true		tuck everlasting	natalie babbitt	children_ya	false
candidate:genre_lit_interview_vampire	2209	8	Interview with the Vampire	""	Anne Rice	1976	1976	1970_1979_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	horror_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_interview_vampire	manual_only	needs_sources	planned	true		interview with vampire	anne rice	genre_fiction	false
candidate:genre_lit_roll_thunder	2211	8	Roll of Thunder, Hear My Cry	""	Mildred D. Taylor	1976	1976	1970_1979_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_roll_thunder	manual_only	needs_sources	planned	true		roll of thunder hear my cry	mildred d taylor	children_ya	false
candidate:global_lit_woman_warrior	2212	8	The Woman Warrior	""	Maxine Hong Kingston	1976	1976	1970_1979_ce	cross_regional_or_unknown	essays_memoir_testimony	textual_humanities	literature	diasporic_literature	text	memoir	major	coverage	wave_021_global_literature_americas_oceania_modern_spine	global_lit_woman_warrior	manual_only	needs_sources	planned	true		woman warrior	maxine hong kingston	memoir_testimony	false
candidate:genre_lit_trouble_triton	2214	8	Trouble on Triton	""	Samuel R. Delany	1976	1976	1970_1979_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_trouble_triton	manual_only	needs_sources	planned	true		trouble on triton	samuel r delany	genre_fiction	false
candidate:genre_lit_woman_edge_time	2216	8	Woman on the Edge of Time	""	Marge Piercy	1976	1976	1970_1979_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_woman_edge_time	manual_only	needs_sources	planned	true		woman on edge of time	marge piercy	genre_fiction	false
candidate:genre_lit_bridge_terabithia	2224	8	Bridge to Terabithia	""	Katherine Paterson	1977	1977	1970_1979_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_bridge_terabithia	manual_only	needs_sources	planned	true		bridge to terabithia	katherine paterson	children_ya	false
candidate:genre_lit_gateway	2226	8	Gateway	""	Frederik Pohl	1977	1977	1970_1979_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_gateway	manual_only	needs_sources	planned	true		gateway	frederik pohl	genre_fiction	false
candidate:global_lit_let_me_speak	2228	8	Let Me Speak!	""	Domitila Barrios de Chungara and Moema Viezzer	1977	1977	1970_1979_ce	cross_regional_or_unknown	essays_memoir_testimony	textual_humanities	literature	testimonio	text	testimonio	major	coverage	wave_021_global_literature_americas_oceania_modern_spine	global_lit_let_me_speak	manual_only	needs_sources	planned	true		let me speak	domitila barrios de chungara and moema viezzer	memoir_testimony	false
candidate:genre_lit_shining	2233	8	The Shining	""	Stephen King	1977	1977	1970_1979_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	horror_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_shining	manual_only	needs_sources	planned	true		shining	stephen king	genre_fiction	false
candidate:genre_lit_silmarillion	2234	8	The Silmarillion	""	J. R. R. Tolkien and Christopher Tolkien	1977	1977	1970_1979_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	fantasy_literature	text	mythopoeic_collection	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_silmarillion	manual_only	needs_sources	planned	true		silmarillion	j r r tolkien and christopher tolkien	genre_fiction	false
candidate:genre_lit_contract_god	2236	8	A Contract with God	""	Will Eisner	1978	1978	1970_1979_ce	cross_regional_or_unknown	graphic_visual_narrative	textual_humanities	literature	graphic_narrative	text	graphic_story_cycle	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_contract_god	manual_only	needs_sources	planned	true		contract with god	will eisner	graphic	false
candidate:southasia_lit_baluta	2238	8	Baluta	""	Daya Pawar	1978	1978	1970_1979_ce	south_asia	essays_memoir_testimony	textual_humanities	literature	marathi_literature	text	memoir	major	coverage	wave_034_literature_south_asia_scale	southasia_lit_baluta	manual_only	needs_sources	planned	true		baluta	daya pawar	memoir_testimony	false
candidate:indig_lit_life_qallunaat	2245	8	Life Among the Qallunaat	""	Mini Aodla Freeman	1978	1978	1970_1979_ce	oceania_arctic	essays_memoir_testimony	textual_humanities	literature	arctic_indigenous_literatures	text	literary_memoir	major	coverage	wave_038_literature_indigenous_oceania_oral_scale	indig_lit_life_qallunaat	manual_only	needs_sources	planned	true		life among qallunaat	mini aodla freeman	memoir_testimony	false
candidate:genre_lit_westing_game	2253	8	The Westing Game	""	Ellen Raskin	1978	1978	1970_1979_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_westing_game	manual_only	needs_sources	planned	true		westing game	ellen raskin	children_ya	false
candidate:global_lit_kindred	2255	8	Kindred	""	Octavia E. Butler	1979	1979	1970_1979_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	core	spine	wave_021_global_literature_americas_oceania_modern_spine	global_lit_kindred	manual_only	needs_sources	planned	true		kindred	octavia e butler	genre_fiction	false
candidate:genre_lit_neverending_story	2275	8	The Neverending Story	""	Michael Ende	1979	1979	1970_1979_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	fantasy_novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_neverending_story	manual_only	needs_sources	planned	true		neverending story	michael ende	children_ya|genre_fiction	false
candidate:globalcon_lit_china_men	2281	8	China Men	""	Maxine Hong Kingston	1980	1980	1980_1989_ce	cross_regional_or_unknown	essays_memoir_testimony	textual_humanities	literature	diaspora_literature	text	literary_memoir	major	coverage	wave_041_literature_global_contemporary_diaspora_feminist_queer_scale	globalcon_lit_china_men	manual_only	needs_sources	planned	true		china men	maxine hong kingston	memoir_testimony	false
candidate:global_lit_maus	2286	8	Maus	Maus I | My Father Bleeds History | Maus II | And Here My Troubles Began	Art Spiegelman	1980-1991	1980	1980_1989_ce	cross_regional_or_unknown	graphic_visual_narrative	textual_humanities	literature	diasporic_literature	text	graphic_novel	major	coverage	wave_021_global_literature_americas_oceania_modern_spine	global_lit_maus	manual_only	needs_sources	planned	true		maus	art spiegelman	history_chronicle|graphic	false
candidate:genre_lit_book_new_sun	2288	8	The Book of the New Sun	The Shadow of the Torturer | The Claw of the Conciliator | The Sword of the Lictor | The Citadel of the Autarch	Gene Wolfe	1980-1983	1980	1980_1989_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel_sequence	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_book_new_sun	manual_only	needs_sources	planned	true		book of new sun	gene wolfe	genre_fiction	false
candidate:southasia_lit_upara	2294	8	Upara	""	Laxman Mane	1980	1980	1980_1989_ce	south_asia	essays_memoir_testimony	textual_humanities	literature	marathi_literature	text	memoir	major	coverage	wave_034_literature_south_asia_scale	southasia_lit_upara	manual_only	needs_sources	planned	true		upara	laxman mane	memoir_testimony	false
candidate:global_lit_midnights_children	2298	8	Midnight's Children	Midnights Children	Salman Rushdie	1981	1981	1980_1989_ce	south_asia	fiction_narrative_prose	textual_humanities	literature	south_asian_literature	text	novel	core	spine	wave_020_global_literature_asia_africa_spine	global_lit_midnights_children	manual_only	needs_sources	planned	true		midnights children	salman rushdie	children_ya	false
candidate:latcarib_lit_chronicle_death	2300	8	Chronicle of a Death Foretold	""	Gabriel Garcia Marquez	1981	1981	1980_1989_ce	americas	fiction_narrative_prose	textual_humanities	literature	latin_american_literature	text	novella	major	coverage	wave_039_literature_latin_america_caribbean_scale	latcarib_lit_chronicle_death	manual_only	needs_sources	planned	true		chronicle of death foretold	gabriel garcia marquez	history_chronicle	false
candidate:genre_lit_love_rockets	2303	8	Love and Rockets	""	Gilbert Hernandez and Jaime Hernandez	1981-present	1981	1980_1989_ce	cross_regional_or_unknown	graphic_visual_narrative	textual_humanities	literature	graphic_narrative	text	graphic_narrative_series	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_love_rockets	manual_only	needs_sources	planned	true		love and rockets	gilbert hernandez and jaime hernandez	graphic	false
candidate:africa_lit_abandoned_baobab	2317	8	The Abandoned Baobab	""	Ken Bugul	1982	1982	1980_1989_ce	africa	essays_memoir_testimony	textual_humanities	literature	west_african_literature	text	literary_autobiography	major	coverage	wave_037_literature_africa_scale	africa_lit_abandoned_baobab	manual_only	needs_sources	planned	true		abandoned baobab	ken bugul	memoir_testimony	false
candidate:genre_lit_v_vendetta	2327	8	V for Vendetta	""	Alan Moore and David Lloyd	1982-1989	1982	1980_1989_ce	cross_regional_or_unknown	graphic_visual_narrative	textual_humanities	literature	graphic_narrative	text	graphic_narrative	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_v_vendetta	manual_only	needs_sources	planned	true		v for vendetta	alan moore and david lloyd	graphic	false
candidate:genre_lit_woman_black	2345	8	The Woman in Black	""	Susan Hill	1983	1983	1980_1989_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	horror_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_woman_black	manual_only	needs_sources	planned	true		woman in black	susan hill	genre_fiction	false
candidate:i_rigoberta_menchu	2347	8	I, Rigoberta Menchu	""	Rigoberta Menchu; Elisabeth Burgos-Debray	1983	1983	1980_1989_ce	cross_regional_or_unknown	essays_memoir_testimony	textual_humanities	literature	testimonio	text	testimonio	major	debate	wave_012_global_literatures_expansion	i_rigoberta_menchu	manual_only	needs_sources	planned	true		i rigoberta menchu	rigoberta menchu elisabeth burgos debray	memoir_testimony	false
candidate:southasia_lit_akkarmashi	2352	8	Akkarmashi	""	Sharankumar Limbale	1984	1984	1980_1989_ce	south_asia	essays_memoir_testimony	textual_humanities	literature	marathi_literature	text	memoir	major	coverage	wave_034_literature_south_asia_scale	southasia_lit_akkarmashi	manual_only	needs_sources	planned	true		akkarmashi	sharankumar limbale	memoir_testimony	false
candidate:completion_lit_neuromancer	2358	8	Neuromancer	""	William Gibson	1984	1984	1980_1989_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_023_literature_modern_global_completion_spine	completion_lit_neuromancer	manual_only	needs_sources	planned	true		neuromancer	william gibson	genre_fiction	false
candidate:genre_lit_stars_pocket	2363	8	Stars in My Pocket Like Grains of Sand	""	Samuel R. Delany	1984	1984	1980_1989_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_stars_pocket	manual_only	needs_sources	planned	true		stars in my pocket like grains of sand	samuel r delany	genre_fiction	false
candidate:genre_lit_dark_knight_returns	2404	9	The Dark Knight Returns	""	Frank Miller and Klaus Janson	1986	1986	1980_1989_ce	cross_regional_or_unknown	graphic_visual_narrative	textual_humanities	literature	graphic_narrative	text	graphic_narrative	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_dark_knight_returns	manual_only	needs_sources	planned	true		dark knight returns	frank miller and klaus janson	graphic	false
candidate:global_lit_little_school	2406	9	The Little School	""	Alicia Partnoy	1986	1986	1980_1989_ce	cross_regional_or_unknown	essays_memoir_testimony	textual_humanities	literature	testimonio	text	testimonio	major	coverage	wave_021_global_literature_americas_oceania_modern_spine	global_lit_little_school	manual_only	needs_sources	planned	true		little school	alicia partnoy	memoir_testimony	false
candidate:genre_lit_watchmen	2411	9	Watchmen	""	Alan Moore and Dave Gibbons	1986-1987	1986	1980_1989_ce	cross_regional_or_unknown	graphic_visual_narrative	textual_humanities	literature	graphic_narrative	text	graphic_narrative	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_watchmen	manual_only	needs_sources	planned	true		watchmen	alan moore and dave gibbons	graphic	false
candidate:globalcon_lit_womans_story	2414	9	A Woman's Story	""	Annie Ernaux	1987	1987	1980_1989_ce	cross_regional_or_unknown	essays_memoir_testimony	textual_humanities	literature	feminist_literature	text	literary_memoir	major	coverage	wave_041_literature_global_contemporary_diaspora_feminist_queer_scale	globalcon_lit_womans_story	manual_only	needs_sources	planned	true		womans story	annie ernaux	memoir_testimony	false
candidate:genre_lit_liliths_brood	2420	9	Lilith's Brood	Dawn | Adulthood Rites | Imago	Octavia E. Butler	1987-1989	1987	1980_1989_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel_sequence	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_liliths_brood	manual_only	needs_sources	planned	true		liliths brood	octavia e butler	genre_fiction	false
candidate:global_lit_my_place	2421	9	My Place	""	Sally Morgan	1987	1987	1980_1989_ce	oceania_arctic	essays_memoir_testimony	textual_humanities	literature	aboriginal_australian_literature	text	autobiography	major	coverage	wave_021_global_literature_americas_oceania_modern_spine	global_lit_my_place	manual_only	needs_sources	planned	true		my place	sally morgan	memoir_testimony	false
candidate:genre_lit_black_dahlia	2425	9	The Black Dahlia	""	James Ellroy	1987	1987	1980_1989_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	crime_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_black_dahlia	manual_only	needs_sources	planned	true		black dahlia	james ellroy	genre_fiction	false
candidate:indig_lit_dont_take_love	2437	9	Don't Take Your Love to Town	""	Ruby Langford Ginibi	1988	1988	1980_1989_ce	oceania_arctic	essays_memoir_testimony	textual_humanities	literature	aboriginal_australian_literature	text	literary_memoir	major	coverage	wave_038_literature_indigenous_oceania_oral_scale	indig_lit_dont_take_love	manual_only	needs_sources	planned	true		dont take your love to town	ruby langford ginibi	memoir_testimony	false
candidate:indig_lit_fantasy_eaters	2452	9	The Fantasy Eaters	""	Subramani	1988	1988	1980_1989_ce	oceania_arctic	fiction_narrative_prose	textual_humanities	literature	pacific_islander_literature	text	short_story_collection	contextual	coverage	wave_038_literature_indigenous_oceania_oral_scale	indig_lit_fantasy_eaters	manual_only	needs_sources	planned	true		fantasy eaters	subramani	genre_fiction	true
candidate:genre_lit_from_hell	2456	9	From Hell	""	Alan Moore and Eddie Campbell	1989-1998	1989	1980_1989_ce	cross_regional_or_unknown	graphic_visual_narrative	textual_humanities	literature	graphic_narrative	text	graphic_narrative	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_from_hell	manual_only	needs_sources	planned	true		from hell	alan moore and eddie campbell	graphic	false
candidate:genre_lit_hyperion	2457	9	Hyperion	""	Dan Simmons	1989	1989	1980_1989_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_hyperion	manual_only	needs_sources	planned	true		hyperion	dan simmons	genre_fiction	false
candidate:genre_lit_sandman	2467	9	The Sandman	The Sandman comics | Neil Gaiman Sandman | Preludes & Nocturnes	Neil Gaiman and collaborators	1989-1996	1989	1980_1989_ce	cross_regional_or_unknown	graphic_visual_narrative	textual_humanities	literature	graphic_narrative	text	graphic_narrative	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_sandman	manual_only	needs_sources	planned	true		sandman	neil gaiman and collaborators	graphic	false
candidate:genre_lit_devil_blue_dress	2476	9	Devil in a Blue Dress	""	Walter Mosley	1990	1990	1990_1999_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	crime_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_devil_blue_dress	manual_only	needs_sources	planned	true		devil in blue dress	walter mosley	genre_fiction	false
candidate:genre_lit_tehanu	2486	9	Tehanu	""	Ursula K. Le Guin	1990	1990	1990_1999_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	fantasy_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_tehanu	manual_only	needs_sources	planned	true		tehanu	ursula k le guin	genre_fiction	false
candidate:genre_lit_bone	2497	9	Bone	""	Jeff Smith	1991-2004	1991	1990_1999_ce	cross_regional_or_unknown	graphic_visual_narrative	textual_humanities	literature	graphic_narrative	text	graphic_narrative_series	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_bone	manual_only	needs_sources	planned	true		bone	jeff smith	graphic	false
candidate:genre_lit_mars_trilogy	2517	9	Mars Trilogy	Red Mars | Green Mars | Blue Mars	Kim Stanley Robinson	1992-1996	1992	1990_1999_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel_sequence	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_mars_trilogy	manual_only	needs_sources	planned	true		mars trilogy	kim stanley robinson	genre_fiction	false
candidate:genre_lit_snow_crash	2520	9	Snow Crash	""	Neal Stephenson	1992	1992	1990_1999_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_snow_crash	manual_only	needs_sources	planned	true		snow crash	neal stephenson	genre_fiction	false
candidate:genre_lit_small_gods	2532	9	Small Gods	Discworld	Terry Pratchett	1992	1992	1990_1999_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	fantasy_literature	text	novel	contextual	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_small_gods	manual_only	needs_sources	planned	true		small gods	terry pratchett	genre_fiction	false
candidate:genre_lit_palestine_sacco	2541	9	Palestine	""	Joe Sacco	1993-1995	1993	1990_1999_ce	cross_regional_or_unknown	graphic_visual_narrative	textual_humanities	literature	graphic_narrative	text	graphic_journalism	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_palestine_sacco	manual_only	needs_sources	planned	true		palestine	joe sacco	graphic	false
candidate:global_lit_parable_sower	2542	9	Parable of the Sower	""	Octavia E. Butler	1993	1993	1990_1999_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_021_global_literature_americas_oceania_modern_spine	global_lit_parable_sower	manual_only	needs_sources	planned	true		parable of sower	octavia e butler	genre_fiction	false
candidate:genre_lit_giver	2545	9	The Giver	""	Lois Lowry	1993	1993	1990_1999_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_giver	manual_only	needs_sources	planned	true		giver	lois lowry	children_ya	false
candidate:eastasia_lit_wind_up_bird	2564	9	The Wind-Up Bird Chronicle	""	Haruki Murakami	1994-1995	1994	1990_1999_ce	east_asia	fiction_narrative_prose	textual_humanities	literature	japanese_literature	text	novel	major	coverage	wave_035_literature_east_asia_scale	eastasia_lit_wind_up_bird	manual_only	needs_sources	planned	true		wind up bird chronicle	haruki murakami	history_chronicle	false
candidate:eastasia_lit_chronicle_blood_merchant	2577	9	Chronicle of a Blood Merchant	""	Yu Hua	1995	1995	1990_1999_ce	east_asia	fiction_narrative_prose	textual_humanities	literature	classical_chinese_literature	text	novel	major	coverage	wave_035_literature_east_asia_scale	eastasia_lit_chronicle_blood_merchant	manual_only	needs_sources	planned	true		chronicle of blood merchant	yu hua	history_chronicle	false
candidate:scale5_lit_dark_materials	2578	9	His Dark Materials	Northern Lights | The Golden Compass | The Amber Spyglass	Philip Pullman	1995-2000	1995	1990_1999_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	novel_sequence	major	coverage	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_dark_materials	manual_only	needs_sources	planned	true		his dark materials	philip pullman	children_ya	false
candidate:genre_lit_diamond_age	2585	9	The Diamond Age	""	Neal Stephenson	1995	1995	1990_1999_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_diamond_age	manual_only	needs_sources	planned	true		diamond age	neal stephenson	genre_fiction	false
candidate:genre_lit_berlin_lutes	2593	9	Berlin	""	Jason Lutes	1996-2018	1996	1990_1999_ce	cross_regional_or_unknown	graphic_visual_narrative	textual_humanities	literature	graphic_narrative	text	graphic_narrative	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_berlin_lutes	manual_only	needs_sources	planned	true		berlin	jason lutes	graphic	false
candidate:indig_lit_follow_rabbit_proof	2598	9	Follow the Rabbit-Proof Fence	""	Doris Pilkington Garimara	1996	1996	1990_1999_ce	oceania_arctic	essays_memoir_testimony	textual_humanities	literature	aboriginal_australian_literature	text	literary_history	major	coverage	wave_038_literature_indigenous_oceania_oral_scale	indig_lit_follow_rabbit_proof	manual_only	needs_sources	planned	true		follow rabbit proof fence	doris pilkington garimara	history_chronicle	false
candidate:latcarib_lit_autobiography_mother	2604	9	The Autobiography of My Mother	""	Jamaica Kincaid	1996	1996	1990_1999_ce	americas	fiction_narrative_prose	textual_humanities	literature	caribbean_literature	text	novel	major	coverage	wave_039_literature_latin_america_caribbean_scale	latcarib_lit_autobiography_mother	manual_only	needs_sources	planned	true		autobiography of my mother	jamaica kincaid	memoir_testimony	false
candidate:genre_lit_sparrow	2606	9	The Sparrow	""	Mary Doria Russell	1996	1996	1990_1999_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_sparrow	manual_only	needs_sources	planned	true		sparrow	mary doria russell	genre_fiction	false
candidate:genre_lit_harry_potter	2613	9	Harry Potter Series	Harry Potter and the Philosopher's Stone | Harry Potter and the Sorcerer's Stone	J. K. Rowling	1997-2007	1997	1990_1999_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	fantasy_series	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_harry_potter	manual_only	needs_sources	planned	true		harry potter series	j k rowling	children_ya|genre_fiction	false
candidate:me_lit_i_saw_ramallah	2614	9	I Saw Ramallah	""	Mourid Barghouti	1997	1997	1990_1999_ce	middle_east_central_asia	essays_memoir_testimony	textual_humanities	literature	arabic_literature	text	literary_memoir	major	coverage	wave_036_literature_middle_east_persian_turkic_hebrew_scale	me_lit_i_saw_ramallah	manual_only	needs_sources	planned	true		i saw ramallah	mourid barghouti	memoir_testimony	false
candidate:scale_lit_joothan	2615	9	Joothan	""	Omprakash Valmiki	1997	1997	1990_1999_ce	south_asia	essays_memoir_testimony	textual_humanities	literature	hindi_literature	text	memoir	major	coverage	wave_025_literature_global_scale_completion	scale_lit_joothan	manual_only	needs_sources	planned	true		joothan	omprakash valmiki	memoir_testimony	false
candidate:globalcon_lit_voices_chernobyl	2623	9	Voices from Chernobyl	""	Svetlana Alexievich	1997	1997	1990_1999_ce	cross_regional_or_unknown	epic_oral_folk	textual_humanities	literature	global_contemporary_literature	text	oral_history_literature	major	coverage	wave_041_literature_global_contemporary_diaspora_feminist_queer_scale	globalcon_lit_voices_chernobyl	manual_only	needs_sources	planned	true		voices from chernobyl	svetlana alexievich	oral_tradition|history_chronicle	false
candidate:globalcon_lit_autobiography_red	2625	9	Autobiography of Red	""	Anne Carson	1998	1998	1990_1999_ce	cross_regional_or_unknown	poetry	textual_humanities	literature	global_contemporary_literature	text	verse_novel	major	coverage	wave_041_literature_global_contemporary_diaspora_feminist_queer_scale	globalcon_lit_autobiography_red	manual_only	needs_sources	planned	true		autobiography of red	anne carson	memoir_testimony	false
candidate:genre_lit_brown_girl_ring	2627	9	Brown Girl in the Ring	""	Nalo Hopkinson	1998	1998	1990_1999_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_brown_girl_ring	manual_only	needs_sources	planned	true		brown girl in ring	nalo hopkinson	genre_fiction	false
candidate:genre_lit_holes	2630	9	Holes	""	Louis Sachar	1998	1998	1990_1999_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_holes	manual_only	needs_sources	planned	true		holes	louis sachar	children_ya	false
candidate:genre_lit_monster_myers	2650	9	Monster	""	Walter Dean Myers	1999	1999	1990_1999_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	young_adult_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_monster_myers	manual_only	needs_sources	planned	true		monster	walter dean myers	children_ya	false
candidate:genre_lit_speak	2653	9	Speak	""	Laurie Halse Anderson	1999	1999	1990_1999_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	young_adult_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_speak	manual_only	needs_sources	planned	true		speak	laurie halse anderson	children_ya	false
candidate:scale_lit_first_they_killed	2666	9	First They Killed My Father	""	Loung Ung	2000	2000	2000_2009_ce	southeast_asia	essays_memoir_testimony	textual_humanities	literature	khmer_literature	text	memoir	major	coverage	wave_025_literature_global_scale_completion	scale_lit_first_they_killed	manual_only	needs_sources	planned	true		first they killed my father	loung ung	memoir_testimony	false
